Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-2-pyramid-16-selectivity-0,2328.75,1.07,0.183875,0.136125,3152.5,0.36775,9.195,1.3525,0.6215,0.0001975,0.95375,0.030975,9.8575e-06,2.70625,67.65,0.033325,2141.25,0.0189125
eyes-2-pyramid-16-selectivity-1,2277.22222222,1.06944444444,0.181583333333,0.135194444444,3057.5,0.363333333333,9.08305555556,1.34333333333,0.462666666667,0.000151027777778,0.952194444444,0.02431,7.91944444444e-06,2.685,67.1361111111,0.0203527777778,2101.66666667,0.00776333333333
eyes-2-pyramid-16-selectivity-2,2287.1875,1.06953125,0.182265625,0.13590625,3067.1875,0.364453125,9.11375,1.3415625,0.476609375,0.000151703125,0.964671875,0.02173484375,6.568140625e-06,2.6825,67.0625,0.0184078125,2101.5625,0.006827359375
eyes-0-pyramid-25-selectivity-1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0120835185185,2100.0,0.00430668518519
eyes-2-pyramid-20-selectivity-2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.00988384615385,2148.07692308,0.00356978205128
eyes-2-pyramid-20-selectivity-1,2288.66666667,1.06844444444,0.1812,0.136155555556,3048.0,0.362533333333,9.062,1.33133333333,0.520955555556,0.000171177777778,0.942155555556,0.0304086666667,9.98888888889e-06,2.66244444444,66.5777777778,0.3068,2101.11111111,0.0309468888889
eyes-2-pyramid-20-selectivity-0,2835.0,1.057,0.2027,0.1683,3416.0,0.4053,10.139,1.2275,1.9202,0.0005132,0.8264,0.33,8.611e-05,2.454,61.36,0.5798,2105.0,0.1757
eyes-2-pyramid-7-selectivity-1,2318.0,1.069,0.183,0.13595,3119.0,0.3656,9.143,1.3455,0.58225,0.00018645,0.9529,0.0297065,9.5165e-06,2.691,67.26,0.02611,2131.5,0.0109535
eyes-2-pyramid-7-selectivity-0,2336.0,1.068,0.1864,0.1374,3172.0,0.3728,9.32,1.356,0.6712,0.000212,0.92,0.05564,1.7586e-05,2.714,67.84,0.05892,2126.0,0.03246
eyes-2-pyramid-7-selectivity-2,2324.28571429,1.06942857143,0.181542857143,0.134714285714,3131.42857143,0.363285714286,9.07942857143,1.34714285714,0.452428571429,0.000145,0.959485714286,0.0191222857143,6.13857142857e-06,2.69485714286,67.3742857143,0.0181105714286,2156.57142857,0.00737885714286
eyes-1-pyramid-16-selectivity-1,2268.05555556,1.06972222222,0.181555555556,0.134722222222,3055.55555556,0.363166666667,9.07861111111,1.34833333333,0.455694444444,0.000149444444444,0.96225,0.0189047222222,6.16444444444e-06,2.69444444444,67.3611111111,0.0167119444444,2101.66666667,0.00689888888889
eyes-1-pyramid-16-selectivity-0,2271.25,1.06875,0.182375,0.135,3075.0,0.36475,9.11875,1.35375,0.585625,0.0001905,0.956625,0.02795,9.0875e-06,2.705,67.6625,0.0281625,2106.25,0.01660625
eyes-1-pyramid-13-selectivity-2,2314.80769231,1.06842307692,0.180769230769,0.133903846154,3124.42307692,0.361384615385,9.03576923077,1.34807692308,0.365961538462,0.000117775,0.978346153846,0.00847769230769,2.75548076923e-06,2.69788461538,67.4346153846,0.00788192307692,2162.5,0.00351634615385
eyes-0-pyramid-16-selectivity-1,2271.42857143,1.06885714286,0.180314285714,0.1342,3052.28571429,0.360657142857,9.01628571429,1.34228571429,0.376228571429,0.000123471428571,0.962571428571,0.016184,5.256e-06,2.68685714286,67.1314285714,0.0132142857143,2114.57142857,0.00530228571429
eyes-2-pyramid-25-selectivity-2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.00979835051546,2147.93814433,0.00338929896907
eyes-2-pyramid-25-selectivity-0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.023425,2108.33333333,0.0130233333333
eyes-2-pyramid-25-selectivity-1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0129821428571,2100.89285714,0.00491942857143
