Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-5-learning-45-regular-45,3702.0,0.9794,0.17578,0.2202,2952.0,0.3512,8.784,0.8032,5.055,0.0015658,0.61,2.0372,0.0006954,1.604,40.18,2.1618,2100.0,1.781
batch-1-learning-23-regular-1,4156.0,1.0382,0.18212,0.247,3064.0,0.3646,9.116,0.7826,4.1286,0.0013476,0.634,1.7328,0.0006136,1.566,39.12,1.8666,2100.0,1.654
batch-2-learning-12-regular-1,4352.0,1.0456,0.19182,0.2594,3226.0,0.3836,9.592,0.7844,3.8106,0.0011378,0.6318,1.3712,0.0004776,1.57,39.24,2.0492,2100.0,1.768
batch-3-learning-67-regular-100,4328.0,1.0466,0.1915,0.2574,3218.0,0.3828,9.574,0.7848,5.2716,0.0014568,0.6244,1.9868,0.0006342,1.568,39.2,2.1882,2100.0,1.832
batch-4-learning-12-regular-1,4272.0,1.0322,0.19184,0.2536,3226.0,0.3838,9.582,0.7924,5.1544,0.0014656,0.6162,2.0804,0.000641,1.584,39.64,2.2472,2100.0,1.848
batch-1-learning-12-regular-100,4110.0,1.0294,0.18082,0.244,3038.0,0.3616,9.042,0.7856,3.943,0.0012986,0.6344,1.656,0.00058806,1.57,39.26,1.8646,2100.0,1.648
batch-2-learning-1-regular-67,4224.0,1.0294,0.18804,0.251,3162.0,0.3762,9.408,0.7892,4.746,0.001399,0.6314,1.8078,0.0006188,1.578,39.48,2.0426,2100.0,1.768
batch-4-learning-45-regular-1,4072.0,1.0118,0.18444,0.2418,3100.0,0.369,9.23,0.7938,5.2022,0.0014888,0.6072,2.1068,0.000666,1.588,39.68,2.2238,2100.0,1.826
batch-3-learning-23-regular-100,4172.0,1.0276,0.18782,0.2478,3154.0,0.3754,9.394,0.7894,4.8484,0.0013766,0.624,1.7772,0.0005848,1.578,39.46,2.1538,2100.0,1.826
batch-3-learning-12-regular-100,4292.0,1.0372,0.19156,0.255,3222.0,0.383,9.586,0.7904,4.914,0.0013554,0.6198,1.811,0.0005834,1.578,39.5,2.1738,2100.0,1.834
batch-4-learning-45-regular-100,3738.0,0.9794,0.17554,0.2224,2954.0,0.3514,8.792,0.8004,4.5398,0.0014674,0.6004,1.9398,0.0006618,1.602,40.06,2.1366,2100.0,1.7952
batch-4-learning-89-regular-1,4202.0,1.0294,0.18714,0.2504,3148.0,0.3746,9.364,0.7858,5.3146,0.0014872,0.6162,2.1098,0.0006544,1.574,39.3,2.187,2100.0,1.814
batch-2-learning-12-regular-67,4126.0,1.0206,0.18562,0.2458,3120.0,0.371,9.28,0.7896,4.4848,0.0013868,0.6212,1.8046,0.0006304,1.58,39.46,2.0516,2100.0,1.768
batch-3-learning-12-regular-56,3702.0,0.98,0.17258,0.2204,2904.0,0.3454,8.64,0.7974,4.628,0.0014896,0.62,1.7866,0.0006414,1.594,39.84,2.0706,2100.0,1.7788
batch-4-learning-12-regular-89,4136.0,1.0282,0.18666,0.2458,3138.0,0.3732,9.334,0.787,5.436,0.0015378,0.622,2.1058,0.00066,1.574,39.36,2.2096,2100.0,1.834
batch-1-learning-67-regular-78,4058.0,1.019,0.178,0.2412,2990.0,0.356,8.902,0.7818,3.9798,0.0013126,0.6398,1.5904,0.00058014,1.566,39.12,1.8352,2100.0,1.644
batch-1-learning-1-regular-23,4160.0,1.0382,0.18196,0.247,3060.0,0.3642,9.096,0.7804,4.2606,0.001364,0.6426,1.703,0.0006044,1.562,39.06,1.8658,2100.0,1.654
batch-5-learning-100-regular-12,4274.0,1.036,0.19468,0.2546,3274.0,0.3894,9.742,0.7824,5.3896,0.0014766,0.6222,2.0864,0.000634,1.566,39.1,2.2588,2100.0,1.824
batch-5-learning-1-regular-100,4054.0,1.0206,0.18698,0.2418,3142.0,0.3738,9.344,0.7864,5.4214,0.0015668,0.6264,2.1114,0.0006772,1.572,39.32,2.225,2100.0,1.816
batch-2-learning-100-regular-34,4224.0,1.0294,0.18838,0.2516,3168.0,0.3768,9.434,0.7908,4.7804,0.0013934,0.6324,1.7666,0.0006038,1.58,39.52,2.0614,2100.0,1.768
batch-2-learning-89-regular-78,4316.0,1.0384,0.19046,0.2564,3200.0,0.381,9.522,0.7882,4.5058,0.0013514,0.6228,1.8294,0.00062,1.578,39.36,2.0532,2100.0,1.768
batch-1-learning-45-regular-23,4104.0,1.0282,0.18156,0.2442,3052.0,0.363,9.068,0.787,4.0784,0.001339,0.633,1.7286,0.00061136,1.574,39.32,1.8532,2100.0,1.646
batch-5-learning-1-regular-78,4022.0,1.0124,0.18676,0.239,3142.0,0.3738,9.342,0.7972,5.2698,0.001511,0.606,2.1032,0.000674,1.594,39.84,2.2176,2100.0,1.816
batch-3-learning-23-regular-78,4312.0,1.039,0.19214,0.2564,3230.0,0.3842,9.618,0.791,5.33,0.0015012,0.629,2.0,0.0006394,1.584,39.56,2.1834,2100.0,1.826
batch-5-learning-12-regular-45,3896.0,1.0006,0.18204,0.2318,3062.0,0.3644,9.1,0.7962,5.071,0.001496,0.6112,2.002,0.0006596,1.596,39.88,2.1834,2100.0,1.8
batch-3-learning-56-regular-45,4400.0,1.0466,0.19544,0.262,3284.0,0.391,9.772,0.7892,5.0194,0.0014092,0.613,2.0408,0.0006454,1.578,39.44,2.202,2100.0,1.842
batch-4-learning-12-regular-12,4192.0,1.0296,0.18902,0.249,3180.0,0.378,9.454,0.789,4.4322,0.0012804,0.6116,1.7114,0.00054,1.576,39.44,2.2278,2100.0,1.838
batch-3-learning-45-regular-34,4366.0,1.0494,0.19342,0.2592,3250.0,0.3868,9.68,0.7812,4.9234,0.0014374,0.6212,2.0264,0.0006536,1.564,39.1,2.1928,2100.0,1.842
batch-5-learning-1-regular-89,4174.0,1.0242,0.19268,0.2486,3238.0,0.3854,9.63,0.8004,4.8992,0.0013126,0.6066,1.8558,0.0005646,1.6,39.98,2.2654,2100.0,1.834
batch-1-learning-12-regular-56,3508.0,0.9738,0.16176,0.2086,2722.0,0.3238,8.102,0.785,3.9826,0.001506,0.62,1.7464,0.000698,1.57,39.24,1.8576,2100.0,1.6478
batch-4-learning-89-regular-34,4052.0,1.0132,0.18446,0.2408,3102.0,0.369,9.232,0.795,5.2894,0.0015508,0.6206,2.0612,0.00066,1.592,39.76,2.2156,2100.0,1.816
batch-2-learning-78-regular-23,4346.0,1.0446,0.19242,0.2586,3236.0,0.3846,9.62,0.7856,4.7642,0.001469,0.6652,1.8274,0.0006042,1.574,39.32,2.08,2100.0,1.772
batch-3-learning-34-regular-34,4492.0,1.062,0.19698,0.2676,3316.0,0.3942,9.852,0.7874,5.3376,0.0014292,0.6244,1.9874,0.0006196,1.574,39.36,2.2248,2100.0,1.844
batch-1-learning-45-regular-100,4292.0,1.062,0.18512,0.2552,3112.0,0.3706,9.252,0.7758,4.1252,0.0012968,0.6314,1.7078,0.0005976,1.554,38.82,1.8718,2100.0,1.65
batch-1-learning-78-regular-23,4064.0,1.0172,0.17932,0.2418,3018.0,0.3588,8.98,0.784,4.2132,0.0013996,0.643,1.688,0.00060522,1.57,39.2,1.8638,2100.0,1.646
batch-5-learning-12-regular-34,4192.0,1.0324,0.1935,0.2498,3252.0,0.387,9.674,0.7948,5.076,0.0014564,0.6146,2.0824,0.0006562,1.588,39.72,2.234,2100.0,1.83
batch-5-learning-23-regular-56,4116.0,1.0208,0.18998,0.2454,3194.0,0.3802,9.512,0.7932,5.4582,0.0015258,0.6192,2.1094,0.000665,1.588,39.62,2.2364,2100.0,1.836
batch-2-learning-100-regular-1,4242.0,1.0456,0.188,0.2526,3162.0,0.3762,9.4,0.7794,4.745,0.0013928,0.6356,1.7594,0.0006088,1.558,39.0,2.0426,2100.0,1.772
batch-5-learning-12-regular-23,4152.0,1.0276,0.1901,0.247,3194.0,0.38,9.5,0.7916,5.45,0.0015104,0.619,2.0866,0.0006544,1.584,39.62,2.2486,2100.0,1.818
batch-5-learning-78-regular-100,4294.0,1.0372,0.19712,0.255,3312.0,0.394,9.844,0.7988,5.0126,0.0014028,0.6074,2.0738,0.0006398,1.598,39.94,2.2616,2100.0,1.842
batch-2-learning-45-regular-34,4122.0,1.0206,0.18522,0.245,3116.0,0.3704,9.256,0.789,4.8114,0.001435,0.6336,1.7902,0.0006208,1.578,39.48,2.0546,2100.0,1.774
batch-4-learning-34-regular-1,4350.0,1.0466,0.19382,0.2584,3262.0,0.388,9.698,0.79,5.0594,0.0014182,0.5996,2.1832,0.0006654,1.578,39.48,2.2584,2100.0,1.854
batch-4-learning-34-regular-67,4238.0,1.038,0.19046,0.252,3202.0,0.381,9.516,0.787,4.3438,0.0012442,0.6058,1.718,0.0005408,1.576,39.4,2.2264,2100.0,1.842
batch-4-learning-78-regular-78,4262.0,1.0292,0.1909,0.2532,3206.0,0.3814,9.53,0.7936,5.428,0.0014712,0.613,2.1148,0.000648,1.584,39.64,2.2384,2100.0,1.854
batch-1-learning-56-regular-45,4076.0,1.019,0.17708,0.242,2980.0,0.3546,8.87,0.7716,4.0684,0.0013428,0.6332,1.6778,0.0006075,1.54,38.56,1.8708,2100.0,1.648
batch-3-learning-100-regular-45,4176.0,1.038,0.18666,0.2488,3134.0,0.3732,9.326,0.7786,5.6044,0.0016248,0.61,2.4198,0.0007868,1.556,38.92,2.1678,2100.0,1.816
batch-5-learning-89-regular-67,4230.0,1.0296,0.19546,0.252,3286.0,0.3912,9.77,0.8004,5.0316,0.0014186,0.6096,2.1198,0.000652,1.598,39.98,2.259,2100.0,1.838
batch-1-learning-12-regular-1,4058.0,1.0236,0.17902,0.2416,3012.0,0.3582,8.962,0.7836,4.0618,0.0013366,0.636,1.6726,0.0006053,1.564,39.18,1.8556,2100.0,1.644
batch-2-learning-100-regular-89,4400.0,1.054,0.1919,0.2622,3226.0,0.3836,9.596,0.7824,5.002,0.0014354,0.6444,1.7832,0.0006016,1.568,39.14,2.0582,2100.0,1.77
batch-4-learning-34-regular-45,4306.0,1.0456,0.19088,0.2558,3206.0,0.3816,9.546,0.785,5.3188,0.0014612,0.6066,2.1696,0.0006668,1.57,39.24,2.2556,2100.0,1.838
batch-5-learning-100-regular-89,4130.0,1.0204,0.19112,0.2456,3214.0,0.3822,9.556,0.7986,5.414,0.001492,0.6128,2.0974,0.0006598,1.598,39.92,2.233,2100.0,1.83
batch-2-learning-56-regular-1,3676.0,0.9796,0.17106,0.2186,2880.0,0.3426,8.572,0.7958,4.4522,0.001532,0.6292,1.812,0.000678,1.592,39.8,1.9972,2100.0,1.735
batch-4-learning-23-regular-34,4068.0,1.0118,0.18442,0.2422,3100.0,0.3686,9.228,0.7938,5.3236,0.001529,0.6124,2.14,0.0006726,1.588,39.66,2.219,2100.0,1.824
batch-2-learning-67-regular-34,4278.0,1.0322,0.19004,0.254,3194.0,0.38,9.494,0.7878,4.9058,0.0014278,0.6386,1.7912,0.0006114,1.578,39.42,2.0584,2100.0,1.768
batch-2-learning-78-regular-56,4288.0,1.046,0.18934,0.2554,3184.0,0.379,9.47,0.7818,4.5374,0.001319,0.662,1.4164,0.0004934,1.562,39.06,2.0444,2100.0,1.772
batch-3-learning-78-regular-23,4096.0,1.0118,0.1854,0.243,3110.0,0.3704,9.254,0.7946,5.159,0.0014924,0.6162,2.0444,0.0006696,1.588,39.72,2.1694,2100.0,1.812
batch-3-learning-89-regular-78,3980.0,1.0026,0.18174,0.2366,3058.0,0.3636,9.078,0.795,5.1162,0.0015222,0.629,1.9438,0.0006506,1.59,39.76,2.1478,2100.0,1.806
batch-1-learning-23-regular-23,4214.0,1.038,0.18378,0.2506,3086.0,0.3672,9.17,0.7866,4.2052,0.0013272,0.6386,1.6972,0.0005912,1.572,39.32,1.8586,2100.0,1.646
batch-2-learning-23-regular-67,4052.0,1.0118,0.18336,0.241,3084.0,0.3666,9.168,0.7892,4.7892,0.0014508,0.6374,1.7846,0.0006232,1.58,39.48,2.0286,2100.0,1.772
batch-2-learning-56-regular-89,4250.0,1.031,0.18914,0.2522,3186.0,0.3784,9.46,0.7984,4.8608,0.001419,0.6384,1.814,0.0006136,1.598,39.92,2.0604,2110.0,1.774
batch-1-learning-67-regular-12,3896.0,1.0006,0.17254,0.2318,2902.0,0.3448,8.624,0.7812,4.1584,0.00142,0.6362,1.7108,0.00063888,1.564,39.08,1.8522,2100.0,1.644
batch-1-learning-45-regular-1,4008.0,1.0114,0.17716,0.2386,2980.0,0.3548,8.856,0.787,4.2874,0.0014222,0.6418,1.7464,0.00063144,1.572,39.32,1.855,2100.0,1.644
batch-5-learning-89-regular-23,4150.0,1.0206,0.19242,0.2462,3232.0,0.3844,9.604,0.8018,4.9698,0.00144,0.6146,2.01,0.000636,1.6,40.04,2.2444,2100.0,1.828
batch-3-learning-45-regular-1,4284.0,1.0294,0.19166,0.255,3222.0,0.383,9.568,0.7962,5.3286,0.0014674,0.6298,1.9752,0.0006236,1.594,39.8,2.191,2100.0,1.836
batch-2-learning-12-regular-23,4246.0,1.0384,0.1876,0.2526,3154.0,0.3756,9.378,0.7856,5.0986,0.0014902,0.6478,1.7716,0.000608,1.57,39.22,2.061,2100.0,1.768
batch-1-learning-67-regular-34,4118.0,1.0382,0.1804,0.2452,3034.0,0.361,9.032,0.7788,3.3268,0.0011202,0.6354,1.285,0.0004826,1.56,38.92,1.8474,2100.0,1.644
batch-1-learning-89-regular-34,4014.0,1.012,0.17562,0.239,2954.0,0.3518,8.78,0.778,4.1128,0.00138,0.6398,1.683,0.00061726,1.556,38.9,1.8558,2100.0,1.65
batch-2-learning-67-regular-100,4136.0,1.0236,0.18498,0.2458,3114.0,0.3704,9.262,0.7868,4.5198,0.001392,0.6258,1.802,0.0006266,1.574,39.36,2.0536,2100.0,1.772
batch-4-learning-45-regular-67,4222.0,1.0292,0.18944,0.2508,3184.0,0.3784,9.47,0.7906,5.4054,0.0014918,0.615,2.1168,0.0006526,1.578,39.48,2.243,2100.0,1.846
batch-5-learning-78-regular-56,4294.0,1.038,0.19506,0.2554,3278.0,0.3902,9.744,0.7946,5.4508,0.0014632,0.6172,2.1188,0.0006416,1.59,39.76,2.264,2100.0,1.836
batch-5-learning-34-regular-78,4166.0,1.0206,0.19192,0.2482,3226.0,0.3838,9.592,0.8006,5.3876,0.001473,0.6084,2.1252,0.0006524,1.596,39.98,2.2674,2100.0,1.832
batch-1-learning-34-regular-78,4100.0,1.0294,0.18098,0.244,3044.0,0.3622,9.05,0.7868,3.9786,0.001305,0.6308,1.6488,0.00059,1.57,39.28,1.8612,2100.0,1.648
batch-3-learning-12-regular-12,4166.0,1.0206,0.18714,0.2474,3150.0,0.3746,9.354,0.792,5.1626,0.0014682,0.6186,1.9924,0.0006496,1.582,39.62,2.1672,2100.0,1.82
batch-4-learning-23-regular-89,4266.0,1.0368,0.19236,0.2538,3232.0,0.3844,9.6,0.7812,5.179,0.0014588,0.6096,2.1784,0.0006576,1.562,39.08,2.2342,2100.0,1.848
batch-3-learning-1-regular-100,4312.0,1.0386,0.19176,0.257,3220.0,0.3832,9.578,0.7858,5.1856,0.0014424,0.6184,2.0094,0.0006414,1.572,39.24,2.2028,2100.0,1.832
batch-1-learning-34-regular-89,4038.0,1.0186,0.1766,0.2408,2970.0,0.3536,8.836,0.7772,4.0928,0.0013608,0.6376,1.6574,0.00060824,1.554,38.84,1.8514,2100.0,1.646
batch-2-learning-1-regular-23,4104.0,1.0206,0.18452,0.2438,3104.0,0.3694,9.226,0.7854,4.5298,0.0014024,0.6244,1.812,0.0006344,1.572,39.28,2.0548,2100.0,1.768
batch-5-learning-78-regular-34,4350.0,1.0456,0.19844,0.2592,3336.0,0.397,9.902,0.796,5.7152,0.0014994,0.6198,2.1614,0.0006502,1.592,39.78,2.2748,2100.0,1.852
batch-1-learning-12-regular-12,4170.0,1.0382,0.1827,0.2476,3072.0,0.3654,9.138,0.7854,4.296,0.0013618,0.6406,1.719,0.000606,1.568,39.22,1.8738,2100.0,1.65
batch-2-learning-100-regular-100,4158.0,1.0282,0.18572,0.2476,3126.0,0.3718,9.3,0.7862,4.8478,0.001437,0.6316,1.815,0.0006272,1.572,39.28,2.067,2100.0,1.77
batch-5-learning-67-regular-45,4030.0,1.0116,0.1864,0.2398,3134.0,0.3726,9.314,0.7962,5.2124,0.001499,0.6118,2.0598,0.0006646,1.592,39.82,2.2238,2100.0,1.812
batch-4-learning-56-regular-45,4054.0,1.0182,0.18448,0.2412,3104.0,0.3692,9.23,0.7906,4.8564,0.001464,0.6006,2.1212,0.0006848,1.582,39.52,2.1988,2100.0,1.822
batch-5-learning-100-regular-56,4274.0,1.0382,0.19426,0.2544,3264.0,0.3884,9.7,0.7934,5.3792,0.0014688,0.62,2.0716,0.0006432,1.59,39.7,2.2602,2100.0,1.836
batch-2-learning-56-regular-100,4274.0,1.041,0.18918,0.2546,3182.0,0.3786,9.462,0.7824,4.5834,0.001382,0.6282,1.8214,0.000622,1.564,39.14,2.059,2100.0,1.772
batch-3-learning-1-regular-78,4216.0,1.038,0.18726,0.2502,3150.0,0.375,9.366,0.7824,5.256,0.0015008,0.6296,1.9636,0.0006424,1.566,39.12,2.1676,2100.0,1.824
batch-5-learning-67-regular-100,4080.0,1.02,0.18722,0.2424,3148.0,0.3746,9.354,0.7916,5.3522,0.0015336,0.6202,2.1004,0.0006714,1.586,39.62,2.2316,2100.0,1.812
batch-5-learning-100-regular-1,4346.0,1.0466,0.19776,0.259,3326.0,0.3956,9.89,0.7948,5.6024,0.0014754,0.6146,2.1952,0.0006628,1.59,39.72,2.2742,2100.0,1.854
batch-4-learning-56-regular-1,4222.0,1.0278,0.18982,0.2514,3190.0,0.3798,9.498,0.7916,5.3546,0.0014792,0.6114,2.1748,0.0006646,1.586,39.62,2.2574,2100.0,1.842
batch-3-learning-34-regular-78,4354.0,1.038,0.19396,0.2592,3260.0,0.3876,9.694,0.7946,5.3012,0.0014472,0.6236,2.0322,0.0006384,1.586,39.72,2.211,2100.0,1.84
batch-2-learning-23-regular-89,4294.0,1.0368,0.19002,0.2552,3192.0,0.3798,9.496,0.7864,4.3204,0.0012494,0.636,1.5114,0.0005218,1.572,39.32,2.0348,2100.0,1.768
batch-4-learning-89-regular-78,4306.0,1.0466,0.19286,0.2564,3240.0,0.385,9.624,0.785,4.2718,0.0012024,0.5924,1.7372,0.0005414,1.57,39.3,2.249,2100.0,1.848
batch-4-learning-12-regular-56,4374.0,1.0466,0.19394,0.26,3258.0,0.388,9.682,0.789,5.519,0.0014832,0.6198,2.1426,0.0006446,1.58,39.48,2.2724,2100.0,1.854
batch-5-learning-45-regular-78,4250.0,1.0372,0.19478,0.2534,3272.0,0.3896,9.728,0.7956,5.4332,0.0014654,0.6118,2.1244,0.0006536,1.592,39.74,2.253,2100.0,1.842
batch-1-learning-89-regular-100,4020.0,1.0148,0.17806,0.2394,2990.0,0.3558,8.89,0.786,4.0112,0.001322,0.639,1.645,0.00059606,1.568,39.28,1.846,2100.0,1.64
batch-2-learning-89-regular-45,4220.0,1.0294,0.18746,0.2514,3156.0,0.3754,9.386,0.7876,5.3886,0.001572,0.63,2.1406,0.0007166,1.572,39.32,2.057,2100.0,1.766
batch-4-learning-1-regular-56,3670.0,0.979,0.1714,0.2184,2886.0,0.3432,8.582,0.7948,4.3272,0.0013644,0.597,1.7478,0.0006002,1.586,39.72,2.144,2100.0,1.7818
batch-5-learning-12-regular-78,4308.0,1.041,0.1954,0.2564,3284.0,0.3906,9.76,0.7932,5.4044,0.0014508,0.6142,2.0856,0.0006406,1.584,39.62,2.2704,2100.0,1.838
batch-1-learning-1-regular-56,3676.0,0.9802,0.16658,0.2188,2800.0,0.3332,8.334,0.7864,4.0408,0.0014404,0.6344,1.6402,0.000637,1.576,39.34,1.8586,2100.0,1.652
