Configuration,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-2-learning-56-regular-5,3.77e+05,1.01,99.9,0,0.0622,0,0,0,0,0,0,0,0,0,0.951,1.01,3.54e+05,1.9,47.5,0.939,0.778,155,0.000438,0.438,75.2,0.000212,1.88,47,53,4.66e+04,85.1,3.19904328853
batch-2-learning-56-regular-5,1.18e+05,1.01,71.7,0,26.6,0,0,0,0,0,0,0,0,0,0.884,0.725,1.44e+05,1.77,44.2,1.22,0.75,88,0.000611,0.57,30.5,0.000212,2.44,61,30.2,2.04e+04,36.9,1.42962419328
batch-4-learning-56-regular-4,4.82e+05,1.01,100,0,0.0354,0,0,0,0,0,0,0,0,0,1.08,1.01,5.14e+05,2.16,54,1.07,0.753,136,0.000265,0.498,61.1,0.000119,2.13,53.3,40.9,5.94e+04,70.4,3.60079263562
batch-4-learning-56-regular-4,4.63e+05,1.01,100,0,0.0401,0,0,0,0,0,0,0,0,0,0.96,1.01,4.41e+05,1.92,48,0.952,0.764,189,0.00043,0.435,94.1,0.000213,1.9,47.6,62.3,5.74e+04,105,3.51041958725
batch-4-learning-56-regular-4,3.83e+05,1.01,99.9,0,0.0525,0,0,0,0,0,0,0,0,0,0.994,1.01,3.75e+05,1.99,49.7,0.98,0.789,154,0.000409,0.505,65,0.000173,1.96,49,52.6,4.72e+04,82.9,2.88023971066
batch-4-learning-56-regular-4,9.84e+04,1.05,62.2,0,33.2,0,0,0,0,0,0,0,0,0,0.95,0.65,1.44e+05,1.9,47.5,1.46,0.765,78.2,0.000545,0.615,27,0.000188,2.92,73,21.6,1.89e+04,30.5,1.17465613187
batch-4-learning-56-regular-4,1.46e+05,0.987,81,0,18.8,0,0,0,0,0,0,0,0,0,0.906,0.8,1.65e+05,1.81,45.3,1.13,0.769,114,0.00069,0.635,33.5,0.000203,2.27,56.7,34.5,2.28e+04,40.6,1.43029995871
batch-4-learning-56-regular-4,4.59e+05,1.01,99.3,0,0.709,0,0,0,0,0,0,0,0,0,1.02,1.01,4.64e+05,2.04,51,1.01,0.788,189,0.000407,0.571,66,0.000142,2.02,50.6,65.5,5.69e+04,81.1,3.44310633868
batch-4-learning-56-regular-4,4.37e+05,1.05,100,0,0.0405,0,0,0,0,0,0,0,0,0,1.06,1.04,4.42e+05,2.11,52.8,1.01,0.77,156,0.000352,0.493,68.4,0.000155,2.02,50.6,52.4,5.23e+04,84,3.19088401839
batch-4-learning-56-regular-4,3.26e+05,1.01,98.7,0,1.3,0,0,0,0,0,0,0,0,0,0.975,0.994,3.2e+05,1.95,48.8,0.982,0.78,199,0.00062,0.588,62.8,0.000196,1.96,49.1,67.3,4.11e+04,75.7,2.50851707696
batch-4-learning-56-regular-4,4.5e+05,1.02,100,0,0.0265,0,0,0,0,0,0,0,0,0,1.11,1.02,4.9e+05,2.23,55.7,1.09,0.732,123,0.000252,0.482,57,0.000117,2.18,54.4,40.1,5.5e+04,76.2,3.33037427955
batch-4-learning-56-regular-4,3.89e+05,1,99.9,0,0.0698,0,0,0,0,0,0,0,0,0,0.951,1,3.69e+05,1.9,47.6,0.947,0.752,163,0.000442,0.419,82.5,0.000224,1.89,47.4,56.5,4.84e+04,99,2.96667838048
batch-4-learning-56-regular-5,4.33e+05,1.02,98.5,0,1.42,0,0,0,0,0,0,0,0,0,1.01,1,4.37e+05,2.02,50.6,1.01,0.791,176,0.000402,0.565,62.3,0.000142,2.02,50.5,56.5,5.4e+04,77.9,3.13210481427
batch-4-learning-56-regular-5,4.34e+05,1.01,94.5,0,5.54,0,0,0,0,0,0,0,0,0,0.992,0.953,4.51e+05,1.98,49.6,1.04,0.756,262,0.00058,0.572,83.1,0.000184,2.08,52.1,86.9,5.69e+04,101,3.31918803237
batch-4-learning-56-regular-5,5.56e+05,1.01,100,0,0.039,0,0,0,0,0,0,0,0,0,1.1,1.01,6.08e+05,2.21,55.2,1.1,0.746,123,0.000202,0.517,52.4,8.61e-05,2.19,54.8,40.7,6.89e+04,78.2,3.96833432175
batch-4-learning-56-regular-5,4.71e+05,1.05,100,0,0.0423,0,0,0,0,0,0,0,0,0,1.03,1.04,4.66e+05,2.07,51.7,0.99,0.772,166,0.000356,0.496,71.5,0.000154,1.98,49.5,58.4,5.63e+04,90.9,3.27318533175
batch-4-learning-56-regular-5,4.57e+05,1.01,83.6,0,12.4,0,0,0,0,0,0,0,0,0,0.864,0.843,4.68e+05,1.73,43.2,1.02,0.775,331,0.000707,0.581,105,0.000224,2.05,51.2,112,6.78e+04,128,3.93905277705
batch-4-learning-56-regular-5,3.54e+05,1.01,99.8,0,0.152,0,0,0,0,0,0,0,0,0,0.982,1.01,3.44e+05,1.96,49.1,0.973,0.746,160,0.000464,0.437,79.4,0.00023,1.95,48.7,50.7,4.39e+04,96.8,2.57989800009
batch-4-learning-56-regular-5,5.01e+05,1.01,100,0,0.0388,0,0,0,0,0,0,0,0,0,0.924,1.01,4.57e+05,1.85,46.2,0.913,0.775,222,0.000485,0.453,104,0.000228,1.83,45.6,73.1,6.18e+04,114,3.58608990174
batch-4-learning-56-regular-5,3.74e+05,1.02,99.9,0,0.0694,0,0,0,0,0,0,0,0,0,1.09,1.01,4.03e+05,2.18,54.6,1.08,0.766,116,0.000288,0.515,50.6,0.000125,2.15,53.8,36.5,4.61e+04,61.7,2.68990113276
batch-4-learning-56-regular-5,1.27e+05,1.05,69.8,0,29.8,0,0,0,0,0,0,0,0,0,0.962,0.73,1.67e+05,1.92,48.1,1.32,0.769,91.1,0.000545,0.598,32.6,0.000195,2.64,65.9,27.2,2.17e+04,38.4,1.32660187126
batch-4-learning-56-regular-5,3.45e+05,1,99.9,0,0.0525,0,0,0,0,0,0,0,0,0,0.976,1,3.36e+05,1.95,48.8,0.975,0.775,154,0.000459,0.491,67.3,0.0002,1.95,48.7,52,4.31e+04,79.2,2.51298671664
batch-3-learning-78-regular-5,3.39e+05,1.05,100,0,0.049,0,0,0,0,0,0,0,0,0,1.03,1.04,3.35e+05,2.07,51.6,0.989,0.774,167,0.000497,0.545,62.9,0.000188,1.98,49.4,52.7,4.06e+04,73.4,2.59480167658
batch-3-learning-78-regular-5,3.93e+05,1.01,99.2,0,0.779,0,0,0,0,0,0,0,0,0,0.994,1,3.91e+05,1.99,49.7,0.994,0.771,182,0.000465,0.552,64,0.000164,1.99,49.7,59.1,4.91e+04,75.5,3.13773432427
batch-3-learning-78-regular-5,2.39e+05,1,99.9,0,0.0959,0,0,0,0,0,0,0,0,0,1.14,1,2.71e+05,2.28,56.9,1.13,0.75,92.1,0.00034,0.558,36.1,0.000133,2.27,56.7,29.1,2.97e+04,44.3,1.91378660512
batch-3-learning-78-regular-5,1.01e+05,1.01,67.4,0,29.4,0,0,0,0,0,0,0,0,0,0.922,0.683,1.36e+05,1.84,46.1,1.35,0.72,89.2,0.000654,0.645,26,0.000191,2.7,67.5,24.8,1.85e+04,32.2,1.22354743311
batch-3-learning-78-regular-5,2.93e+05,1.05,99.9,0,0.0757,0,0,0,0,0,0,0,0,0,1.18,1.04,3.31e+05,2.36,59,1.13,0.697,102,0.000309,0.492,46,0.000139,2.26,56.5,29.7,3.51e+04,50.6,2.23699732147
batch-3-learning-78-regular-5,3.35e+05,1,95.1,0,4.78,0,0,0,0,0,0,0,0,0,0.951,0.953,3.34e+05,1.9,47.5,0.998,0.761,192,0.000575,0.598,59.2,0.000177,2,49.9,59.2,4.39e+04,71.8,2.81391634041
batch-3-learning-78-regular-5,4.36e+05,1,100,0,0.0493,0,0,0,0,0,0,0,0,0,0.938,1,4.07e+05,1.88,46.9,0.934,0.731,186,0.000458,0.424,92.3,0.000227,1.87,46.7,58.9,5.42e+04,97.1,3.48501829744
batch-3-learning-78-regular-5,1.24e+05,1.05,67.7,0,31.5,0,0,0,0,0,0,0,0,0,0.95,0.708,1.66e+05,1.9,47.5,1.34,0.718,90.4,0.000543,0.609,31.2,0.000188,2.68,67.1,24.3,2.19e+04,37.1,1.39494599636
batch-3-learning-78-regular-5,5.19e+05,1.01,100,0,0.0304,0,0,0,0,0,0,0,0,0,0.953,1.01,4.91e+05,1.91,47.7,0.946,0.75,196,0.000398,0.459,89.9,0.000183,1.89,47.3,65.9,6.44e+04,107,4.10564103941
batch-3-learning-78-regular-5,4.62e+05,1.02,99.7,0,0.337,0,0,0,0,0,0,0,0,0,0.962,1.01,4.38e+05,1.92,48.1,0.95,0.737,170,0.000389,0.41,87.5,0.0002,1.9,47.5,60.7,5.7e+04,111,3.65552994128
batch-3-learning-78-regular-4,3.09e+05,1,98,0,1.96,0,0,0,0,0,0,0,0,0,1,0.985,3.14e+05,2,50.1,1.02,0.725,144,0.000457,0.416,73.2,0.000233,2.03,50.8,46.1,3.92e+04,90,2.5065757944
batch-3-learning-78-regular-4,3.92e+05,1.02,99.9,0,0.0609,0,0,0,0,0,0,0,0,0,1.1,1.02,4.24e+05,2.21,55.2,1.08,0.74,132,0.000311,0.476,62.8,0.000148,2.17,54.1,43.7,4.81e+04,75,3.03608991828
batch-3-learning-78-regular-4,3.66e+05,1.01,95.8,0,4.11,0,0,0,0,0,0,0,0,0,0.956,0.969,3.61e+05,1.91,47.8,0.986,0.787,187,0.000518,0.568,64.5,0.000179,1.97,49.3,57.4,4.72e+04,73.9,3.02159275368
batch-3-learning-78-regular-4,4.99e+05,1.01,100,0,0.0378,0,0,0,0,0,0,0,0,0,0.99,1.01,4.88e+05,1.98,49.5,0.978,0.755,227,0.000465,0.488,95.2,0.000195,1.96,48.9,75.8,6.16e+04,111,3.91068542464
batch-3-learning-78-regular-4,1.18e+05,1.05,69.5,0,26.3,0,0,0,0,0,0,0,0,0,0.824,0.726,1.34e+05,1.65,41.2,1.13,0.746,97.5,0.000728,0.574,37.2,0.000278,2.27,56.7,27.8,2.03e+04,38.5,1.33835237555
batch-3-learning-78-regular-4,1.85e+05,1.02,84.1,0,15.9,0,0,0,0,0,0,0,0,0,0.904,0.858,1.95e+05,1.81,45.2,1.05,0.749,152,0.000781,0.622,44.1,0.000227,2.11,52.7,45,2.69e+04,49.7,1.73520085944
batch-3-learning-78-regular-4,3.8e+05,1.01,99.9,0,0.0592,0,0,0,0,0,0,0,0,0,1.09,1.01,4.11e+05,2.18,54.6,1.08,0.719,109,0.000266,0.517,45.5,0.000111,2.16,54,36.2,4.7e+04,60.2,2.97129361012
batch-3-learning-78-regular-4,4.02e+05,1.05,99.9,0,0.0747,0,0,0,0,0,0,0,0,0,1.04,1.04,3.99e+05,2.07,51.8,0.992,0.768,163,0.000408,0.52,64.5,0.000161,1.98,49.6,52.6,4.82e+04,78,3.05937722143
batch-3-learning-78-regular-4,4.09e+05,1.01,97.9,0,2.09,0,0,0,0,0,0,0,0,0,1.02,0.986,4.23e+05,2.04,50.9,1.03,0.754,177,0.000419,0.551,63.1,0.000149,2.07,51.7,55.8,5.19e+04,73.4,3.34909736823
batch-3-learning-78-regular-4,2.81e+05,1.01,99.9,0,0.0808,0,0,0,0,0,0,0,0,0,0.942,1.01,2.63e+05,1.88,47.1,0.935,0.763,161,0.000611,0.497,67.8,0.000258,1.87,46.8,48,3.49e+04,70.9,2.2538874
batch-3-learning-78-regular-1,2.65e+05,1.01,99.9,0,0.0849,0,0,0,0,0,0,0,0,0,1.12,1.01,2.94e+05,2.23,55.8,1.11,0.714,95.5,0.000325,0.515,40.7,0.000138,2.22,55.4,27.1,3.29e+04,48.5,2.00858386107
batch-3-learning-78-regular-1,3.94e+05,1.02,99.9,0,0.059,0,0,0,0,0,0,0,0,0,1.02,1.02,3.93e+05,2.03,50.8,0.997,0.761,147,0.000375,0.515,59.5,0.000151,1.99,49.9,48.1,4.83e+04,75.5,2.93395131665
batch-3-learning-78-regular-1,4.44e+05,1.02,99.9,0,0.0502,0,0,0,0,0,0,0,0,0,1.06,1.02,4.61e+05,2.11,52.9,1.04,0.755,125,0.00027,0.51,53.5,0.000116,2.08,52,40,5.46e+04,69.9,3.29623041208
batch-3-learning-78-regular-1,2.04e+05,1.02,78.4,0,18.6,0,0,0,0,0,0,0,0,0,0.844,0.796,2.17e+05,1.69,42.2,1.06,0.771,137,0.000632,0.605,42.6,0.000197,2.12,53,41.6,3.21e+04,51.6,1.97447762591
batch-3-learning-78-regular-1,3.67e+05,1,99.9,0,0.0527,0,0,0,0,0,0,0,0,0,0.948,1,3.48e+05,1.9,47.4,0.947,0.742,150,0.000432,0.424,75.1,0.000216,1.89,47.4,48.9,4.58e+04,93.1,2.78708833713
batch-3-learning-78-regular-1,3.45e+05,1,100,0,0.0489,0,0,0,0,0,0,0,0,0,0.97,1,3.34e+05,1.94,48.5,0.969,0.771,158,0.000471,0.509,64.9,0.000194,1.94,48.5,53.4,4.31e+04,77.6,2.64323049739
batch-3-learning-78-regular-1,2.56e+05,1.01,93.9,0,5.87,0,0,0,0,0,0,0,0,0,0.967,0.948,2.61e+05,1.93,48.3,1.02,0.76,162,0.000621,0.622,46,0.000176,2.04,51,49.3,3.37e+04,56.8,2.09332397071
batch-3-learning-78-regular-1,4.51e+05,1.02,99.9,0,0.0582,0,0,0,0,0,0,0,0,0,0.961,1.02,4.27e+05,1.92,48.1,0.946,0.758,181,0.000425,0.431,89.1,0.000209,1.89,47.3,58.1,5.55e+04,96.3,3.3600182408
batch-3-learning-78-regular-1,3.03e+05,1.01,98.7,0,1.3,0,0,0,0,0,0,0,0,0,0.986,0.993,3.01e+05,1.97,49.3,0.994,0.782,159,0.000528,0.576,54.7,0.000182,1.99,49.7,49.1,3.81e+04,63.4,2.33928047997
batch-3-learning-78-regular-1,9.22e+04,0.985,62,0,33.5,0,0,0,0,0,0,0,0,0,0.884,0.611,1.33e+05,1.77,44.2,1.45,0.717,77.8,0.000583,0.621,26,0.000195,2.89,72.3,20.2,1.89e+04,29.5,1.15650025532
batch-3-learning-78-regular-3,3.03e+05,1.01,99.9,0,0.0723,0,0,0,0,0,0,0,0,0,0.971,1.01,2.91e+05,1.94,48.5,0.961,0.758,148,0.00051,0.51,60.2,0.000207,1.92,48,47.3,3.75e+04,72.6,2.38326089168
batch-3-learning-78-regular-3,2.15e+05,1,81.5,0,16.8,0,0,0,0,0,0,0,0,0,0.873,0.817,2.3e+05,1.75,43.6,1.07,0.767,144,0.000626,0.587,46.1,0.0002,2.14,53.4,45.8,3.3e+04,54.7,2.11739410083
batch-3-learning-78-regular-3,3.65e+05,1.02,100,0,0.0469,0,0,0,0,0,0,0,0,0,1.09,1.02,3.92e+05,2.19,54.6,1.07,0.733,116,0.000295,0.509,50.3,0.000128,2.15,53.7,33.5,4.48e+04,57.5,2.82265227089
batch-3-learning-78-regular-3,3.86e+05,1.02,99.9,0,0.0564,0,0,0,0,0,0,0,0,0,1.1,1.02,4.18e+05,2.21,55.2,1.08,0.713,107,0.000256,0.48,49.1,0.000117,2.17,54.2,33.6,4.73e+04,60.1,2.96798848324
batch-3-learning-78-regular-3,3.37e+05,1.05,99.9,0,0.0581,0,0,0,0,0,0,0,0,0,1.05,1.04,3.37e+05,2.09,52.3,1,0.773,161,0.000477,0.548,60.2,0.000179,2,50,50.2,4.03e+04,71.7,2.55976382278
batch-3-learning-78-regular-3,2.72e+05,1.01,99.7,0,0.294,0,0,0,0,0,0,0,0,0,0.971,1.01,2.63e+05,1.94,48.6,0.965,0.764,194,0.000738,0.6,57.6,0.000219,1.93,48.2,61.6,3.38e+04,65.7,2.15343074005
batch-3-learning-78-regular-3,3.78e+05,1.02,99.9,0,0.0647,0,0,0,0,0,0,0,0,0,0.936,1.02,3.48e+05,1.87,46.8,0.919,0.761,168,0.000482,0.429,84.5,0.000243,1.84,46,54.9,4.64e+04,98.2,2.93384734555
batch-3-learning-78-regular-3,9.57e+04,1.05,61.7,0,35.2,0,0,0,0,0,0,0,0,0,0.937,0.645,1.39e+05,1.87,46.9,1.45,0.719,77.3,0.000556,0.636,24.8,0.000178,2.91,72.6,20.1,1.86e+04,29.6,1.19098713128
batch-3-learning-78-regular-3,3.81e+05,0.999,99.9,0,0.0615,0,0,0,0,0,0,0,0,0,0.972,0.998,3.71e+05,1.94,48.6,0.973,0.731,158,0.000426,0.434,78.5,0.000212,1.95,48.7,48,4.77e+04,84.5,3.0529568273
batch-3-learning-78-regular-3,2.69e+05,1.01,98.2,0,1.73,0,0,0,0,0,0,0,0,0,1.04,0.991,2.82e+05,2.07,51.8,1.05,0.771,152,0.00054,0.583,49.9,0.000177,2.09,52.3,47.6,3.4e+04,57.1,2.17843187826
batch-3-learning-78-regular-2,4.38e+05,1,100,0,0.0373,0,0,0,0,0,0,0,0,0,0.943,1,4.13e+05,1.89,47.2,0.942,0.745,184,0.000446,0.435,89.9,0.000218,1.88,47.1,59.2,5.47e+04,95.7,3.54947440766
batch-3-learning-78-regular-2,1.43e+05,1.03,77.1,0,21.2,0,0,0,0,0,0,0,0,0,0.908,0.791,1.64e+05,1.82,45.4,1.15,0.735,112,0.000682,0.634,32.5,0.000198,2.3,57.4,31.2,2.26e+04,39.1,1.50444203411
batch-3-learning-78-regular-2,5.08e+05,1.01,100,0,0.0411,0,0,0,0,0,0,0,0,0,0.969,1.01,4.88e+05,1.94,48.4,0.961,0.765,202,0.000415,0.478,88.5,0.000181,1.92,48.1,70.5,6.3e+04,104,4.05702132626
batch-3-learning-78-regular-2,3.97e+05,1.02,99.9,0,0.0664,0,0,0,0,0,0,0,0,0,1.12,1.02,4.37e+05,2.24,56.1,1.1,0.682,113,0.000259,0.472,52.3,0.00012,2.2,55,34.9,4.86e+04,69.5,3.16311836891
batch-3-learning-78-regular-2,1.24e+05,1.05,70.6,0,27.1,0,0,0,0,0,0,0,0,0,0.921,0.738,1.54e+05,1.84,46.1,1.25,0.73,96.3,0.000624,0.596,34,0.00022,2.5,62.4,26.8,2.09e+04,39.1,1.4041198885
batch-3-learning-78-regular-2,3.01e+05,1.01,98.9,0,1.13,0,0,0,0,0,0,0,0,0,1.02,0.994,3.08e+05,2.03,50.8,1.02,0.779,176,0.000571,0.614,51.9,0.000169,2.04,51.1,53.6,3.79e+04,61.9,2.4913977956
batch-3-learning-78-regular-2,5.8e+05,1.01,90.5,0,9.47,0,0,0,0,0,0,0,0,0,0.984,0.918,6.21e+05,1.97,49.2,1.07,0.746,367,0.00059,0.55,117,0.000188,2.14,53.6,101,7.89e+04,145,5.1190373137
batch-3-learning-78-regular-2,3.49e+05,1.05,99.9,0,0.0681,0,0,0,0,0,0,0,0,0,1.07,1.04,3.57e+05,2.13,53.3,1.02,0.763,130,0.000365,0.511,53.5,0.00015,2.04,51,42.4,4.18e+04,69.3,2.70923446737
batch-3-learning-78-regular-2,5.22e+05,1.01,100,0,0.0365,0,0,0,0,0,0,0,0,0,0.949,1.01,4.91e+05,1.9,47.4,0.942,0.736,208,0.000423,0.376,115,0.000233,1.88,47.1,71,6.47e+04,137,4.1929976598
batch-3-learning-78-regular-2,4.11e+05,1.01,100,0,0.0496,0,0,0,0,0,0,0,0,0,1.07,1.01,4.34e+05,2.14,53.5,1.06,0.754,116,0.000267,0.537,47.4,0.000109,2.11,52.8,36.9,5.07e+04,62.9,3.27701796219
batch-1-learning-45-regular-3,2.49e+05,1.05,99.9,0,0.104,0,0,0,0,0,0,0,0,0,1.08,1.04,2.57e+05,2.15,53.8,1.03,0.762,95,0.00037,0.468,43,0.000168,2.06,51.6,35.6,2.98e+04,55.4,2.12377574086
batch-1-learning-45-regular-3,2.76e+05,1.05,99.9,0,0.076,0,0,0,0,0,0,0,0,0,1.13,1.04,2.99e+05,2.26,56.6,1.08,0.725,80.2,0.000268,0.425,41.8,0.00014,2.17,54.2,30.4,3.31e+04,52.7,2.30849347532
batch-1-learning-45-regular-3,2.31e+05,1.01,99.9,0,0.0858,0,0,0,0,0,0,0,0,0,1.11,1.01,2.53e+05,2.22,55.5,1.1,0.773,79,0.000313,0.496,36.5,0.000144,2.19,54.8,28.8,2.84e+04,45.2,1.98356860912
batch-1-learning-45-regular-3,2.31e+05,1.01,92.4,0,7.53,0,0,0,0,0,0,0,0,0,0.966,0.929,2.4e+05,1.93,48.3,1.04,0.749,117,0.000486,0.506,44.6,0.000186,2.08,51.9,40.1,3.1e+04,56.4,2.26803276488
batch-1-learning-45-regular-3,3.18e+05,1.01,99.5,0,0.353,0,0,0,0,0,0,0,0,0,0.998,1,3.17e+05,2,49.9,0.997,0.801,153,0.000482,0.569,49.6,0.000157,1.99,49.8,53.8,3.97e+04,62.5,2.77622790825
batch-1-learning-45-regular-3,1.16e+05,1.02,72.9,0,25.3,0,0,0,0,0,0,0,0,0,0.907,0.745,1.41e+05,1.81,45.3,1.22,0.737,94.4,0.000668,0.588,29.6,0.00021,2.43,60.9,32.8,1.95e+04,39,1.39340592078
batch-1-learning-45-regular-3,4.12e+05,1.02,99.3,0,0.661,0,0,0,0,0,0,0,0,0,1.03,1.01,4.19e+05,2.06,51.5,1.02,0.695,168,0.0004,0.338,95.8,0.000229,2.03,50.8,63.1,5.09e+04,125,3.54713417502
batch-1-learning-45-regular-3,9.15e+04,1.05,59.3,0,36.9,0,0,0,0,0,0,0,0,0,0.86,0.62,1.27e+05,1.72,43,1.39,0.707,62.5,0.000492,0.495,28.4,0.000224,2.78,69.4,20.9,1.85e+04,32.4,1.30281394566
batch-1-learning-45-regular-3,3.1e+05,1,99.9,0,0.0778,0,0,0,0,0,0,0,0,0,1.01,1,3.13e+05,2.03,50.7,1.01,0.758,114,0.000365,0.443,54.6,0.000174,2.02,50.5,43.1,3.86e+04,68.9,2.73795411623
batch-1-learning-45-regular-3,5.51e+05,1.01,100,0,0.0285,0,0,0,0,0,0,0,0,0,1.01,1.01,5.51e+05,2.02,50.4,0.999,0.735,227,0.000412,0.361,124,0.000225,2,50,78,6.83e+04,146,4.74663328305
batch-1-learning-45-regular-2,2.47e+05,1.01,99.9,0,0.0667,0,0,0,0,0,0,0,0,0,1.11,1.01,2.73e+05,2.23,55.6,1.11,0.752,74.6,0.000273,0.461,35.7,0.00013,2.21,55.3,28.9,3.08e+04,46.5,2.15103614302
batch-1-learning-45-regular-2,2.49e+05,1.01,99.9,0,0.105,0,0,0,0,0,0,0,0,0,1.02,1.01,2.52e+05,2.04,51,1.01,0.752,109,0.000432,0.402,56.1,0.000223,2.02,50.6,42.7,3.08e+04,68,2.20022809988
batch-1-learning-45-regular-2,2.73e+05,1.05,99.9,0,0.0806,0,0,0,0,0,0,0,0,0,1.07,1.04,2.81e+05,2.15,53.7,1.03,0.765,105,0.000374,0.485,45.4,0.000161,2.06,51.4,37.5,3.27e+04,57.4,2.31005647056
batch-1-learning-45-regular-2,9.16e+04,1.01,53.9,0,38.8,0,0,0,0,0,0,0,0,0,0.85,0.543,1.44e+05,1.7,42.5,1.57,0.717,55.3,0.000385,0.496,24.4,0.00017,3.13,78.3,19.6,2.11e+04,31.4,1.520384464
batch-1-learning-45-regular-2,3.66e+05,1.02,100,0,0.039,0,0,0,0,0,0,0,0,0,0.968,1.02,3.48e+05,1.94,48.4,0.952,0.731,127,0.000364,0.377,70,0.000201,1.9,47.6,46.7,4.5e+04,91.8,3.17196726849
batch-1-learning-45-regular-2,1.51e+05,0.994,77.8,0,21.9,0,0,0,0,0,0,0,0,0,1.04,0.774,2.03e+05,2.09,52.2,1.35,0.718,81,0.000399,0.494,34,0.000168,2.7,67.4,28.8,2.43e+04,41.2,1.75740730601
batch-1-learning-45-regular-2,2.66e+05,1.05,99.9,0,0.102,0,0,0,0,0,0,0,0,0,1.2,1.04,3.06e+05,2.41,60.2,1.15,0.68,70.1,0.000229,0.406,36.8,0.00012,2.31,57.6,25.8,3.18e+04,51.3,2.23455410158
batch-1-learning-45-regular-2,9.67e+04,1.05,64.1,0,35.6,0,0,0,0,0,0,0,0,0,0.947,0.67,1.37e+05,1.89,47.3,1.41,0.741,58.3,0.000426,0.517,25.3,0.000185,2.83,70.6,20.3,1.8e+04,31.7,1.28836790472
batch-1-learning-45-regular-2,2.99e+05,1.01,99.9,0,0.0623,0,0,0,0,0,0,0,0,0,1.01,1.01,3.02e+05,2.03,50.7,1.01,0.749,113,0.000374,0.445,53.6,0.000178,2.02,50.4,43,3.72e+04,67.3,2.64375977749
batch-1-learning-45-regular-2,2.49e+05,1.01,99.9,0,0.094,0,0,0,0,0,0,0,0,0,1,1.01,2.48e+05,2,50.1,0.996,0.784,144,0.000581,0.581,46.9,0.000189,1.99,49.8,50.7,3.1e+04,56.5,2.20136157447
batch-1-learning-45-regular-1,3.37e+05,1.05,100,0,0.0481,0,0,0,0,0,0,0,0,0,1.03,1.04,3.31e+05,2.05,51.3,0.982,0.763,129,0.000389,0.463,57.4,0.000174,1.96,49.1,49.8,4.03e+04,74.8,2.74088159871
batch-1-learning-45-regular-1,2.53e+05,1.01,97.8,0,2.17,0,0,0,0,0,0,0,0,0,0.993,0.985,2.55e+05,1.99,49.6,1.01,0.762,127,0.000499,0.544,43.5,0.000171,2.02,50.4,42.4,3.21e+04,53.9,2.26125067952
batch-1-learning-45-regular-1,2.77e+05,1.01,99.9,0,0.0536,0,0,0,0,0,0,0,0,0,1.11,1.01,3.04e+05,2.21,55.4,1.1,0.763,74.2,0.000244,0.483,34.4,0.000113,2.19,54.8,28.2,3.43e+04,46.8,2.32741879407
batch-1-learning-45-regular-1,2.97e+05,1.01,99.9,0,0.061,0,0,0,0,0,0,0,0,0,1.01,1.01,2.97e+05,2.01,50.3,0.998,0.751,116,0.000391,0.446,53.3,0.00018,2,49.9,43.2,3.68e+04,67.8,2.5510445095
batch-1-learning-45-regular-1,8.61e+04,0.984,62.4,0,34,0,0,0,0,0,0,0,0,0,0.852,0.614,1.19e+05,1.7,42.6,1.39,0.73,62.4,0.000523,0.557,22.3,0.000187,2.77,69.3,21.6,1.75e+04,29.8,1.25043244088
batch-1-learning-45-regular-1,2.45e+05,1.01,89.1,0,10.9,0,0,0,0,0,0,0,0,0,0.963,0.903,2.61e+05,1.93,48.2,1.07,0.756,120,0.000459,0.53,42.2,0.000162,2.13,53.3,38.9,3.39e+04,51.6,2.35711088109
batch-1-learning-45-regular-1,9.51e+04,1.05,62.4,0,36.8,0,0,0,0,0,0,0,0,0,0.93,0.652,1.35e+05,1.86,46.5,1.43,0.754,60.1,0.000444,0.533,25.1,0.000185,2.85,71.3,20.4,1.82e+04,31.8,1.25921812159
batch-1-learning-45-regular-1,2.57e+05,1.04,99.9,0,0.0908,0,0,0,0,0,0,0,0,0,1.15,1.04,2.84e+05,2.29,57.3,1.1,0.69,72.1,0.000254,0.409,38.3,0.000135,2.2,55.1,26.6,3.1e+04,47.3,2.12371688346
batch-1-learning-45-regular-1,2.42e+05,1.01,99.9,0,0.114,0,0,0,0,0,0,0,0,0,0.984,1.01,2.36e+05,1.97,49.2,0.978,0.784,115,0.000486,0.443,54.9,0.000232,1.96,48.9,43.9,3e+04,63.1,2.07831871588
batch-1-learning-45-regular-1,2.36e+05,1.01,99.9,0,0.101,0,0,0,0,0,0,0,0,0,0.982,1.01,2.29e+05,1.96,49.1,0.969,0.747,105,0.00046,0.389,56.1,0.000246,1.94,48.4,39,2.91e+04,69.8,2.00928253269
batch-1-learning-45-regular-5,8.24e+04,1.01,58.1,0,36.8,0,0,0,0,0,0,0,0,0,0.865,0.585,1.22e+05,1.73,43.3,1.48,0.735,48.7,0.0004,0.551,19.2,0.000158,2.95,73.9,18.5,1.76e+04,27.9,1.25756324714
