Configuration,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-1-learning-67-regular-1,1.02e+05,1.05,75.5,0,24.4,0,0,0,0,0,0,0,0,0,0.896,0.789,1.15e+05,1.79,44.8,1.14,0.679,49.9,0.000433,0.413,26,0.000225,2.27,56.8,23.2,1.61e+04,40.1,1.13482809951
batch-1-learning-67-regular-1,1.2e+05,1.05,88.1,0,11.9,0,0,0,0,0,0,0,0,0,1.08,0.921,1.41e+05,2.16,54,1.17,0.677,50.3,0.000358,0.351,29.5,0.00021,2.35,58.7,23.4,1.63e+04,37.7,1.13486391338
batch-1-learning-67-regular-1,1.52e+05,0.983,99.9,0,0.132,0,0,0,0,0,0,0,0,0,1.09,0.982,1.69e+05,2.18,54.5,1.11,0.666,57,0.000337,0.303,34.3,0.000203,2.22,55.5,28.2,1.94e+04,49.4,1.34188308071
batch-1-learning-67-regular-1,1.57e+05,1.02,96.8,0,3.24,0,0,0,0,0,0,0,0,0,0.97,0.99,1.54e+05,1.94,48.5,0.981,0.759,80.3,0.000521,0.374,42.8,0.000278,1.96,49,39.2,1.99e+04,51.8,1.35892631254
batch-1-learning-67-regular-1,9.45e+04,1.01,72.9,0,27,0,0,0,0,0,0,0,0,0,1.08,0.74,1.38e+05,2.16,53.9,1.46,0.713,46.4,0.000337,0.46,23.3,0.000169,2.92,72.9,22.3,1.6e+04,29.3,1.11975093442
batch-1-learning-67-regular-1,1.32e+05,1.03,76.8,0,22.7,0,0,0,0,0,0,0,0,0,0.825,0.794,1.37e+05,1.65,41.3,1.04,0.709,88.3,0.000643,0.367,47.3,0.000344,2.08,52,38.9,2.08e+04,54.7,1.46032321438
batch-1-learning-67-regular-1,7.85e+04,1.05,57.9,0,37.3,0,0,0,0,0,0,0,0,0,0.653,0.605,8.48e+04,1.31,32.7,1.08,0.735,62.5,0.000737,0.356,37.1,0.000437,2.16,54,27.8,1.62e+04,42.4,1.11344756051
batch-1-learning-67-regular-1,1.54e+05,1.05,99.9,0,0.149,0,0,0,0,0,0,0,0,0,1.24,1.04,1.84e+05,2.49,62.2,1.19,0.671,45.9,0.000249,0.329,28,0.000152,2.39,59.6,24.5,1.85e+04,37.8,1.27967715921
batch-1-learning-67-regular-1,1.33e+05,1.05,90.1,0,9.86,0,0,0,0,0,0,0,0,0,1.15,0.942,1.63e+05,2.3,57.5,1.22,0.722,51.1,0.000314,0.384,28.5,0.000176,2.44,61,25.5,1.77e+04,40.3,1.23383138566
batch-1-learning-67-regular-1,1.59e+05,1.02,91.5,0,8.08,0,0,0,0,0,0,0,0,0,0.694,0.93,1.19e+05,1.39,34.7,0.746,0.756,158,0.00133,0.543,50.9,0.000427,1.49,37.3,57.7,2.14e+04,54,1.53013336598
batch-1-learning-67-regular-1,1.42e+05,0.992,85.8,0,13.9,0,0,0,0,0,0,0,0,0,0.677,0.851,1.13e+05,1.35,33.8,0.795,0.79,113,0.001,0.434,51.5,0.000454,1.59,39.8,51.5,2.09e+04,58.4,1.51041491265
batch-1-learning-67-regular-1,1e+05,1.04,75.2,0,23,0,0,0,0,0,0,0,0,0,1.02,0.785,1.3e+05,2.03,50.8,1.29,0.633,43.3,0.000334,0.387,23.3,0.00018,2.59,64.7,21.9,1.6e+04,37.1,1.14225319311
batch-1-learning-67-regular-1,1.14e+05,0.991,77.2,0,20.6,0,0,0,0,0,0,0,0,0,0.59,0.765,8.78e+04,1.18,29.5,0.772,0.725,87.9,0.001,0.415,41.5,0.000472,1.54,38.6,36.5,1.86e+04,58.1,1.31188672123
batch-5-learning-34-regular-4,1.45e+05,1.01,72.6,0,26.2,0,0,0,0,0,0,0,0,0,1.04,0.73,2.08e+05,2.09,52.2,1.43,0.752,89.7,0.000431,0.637,30.8,0.000148,2.86,71.5,38.6,2.49e+04,42.8,1.27978711094
batch-5-learning-34-regular-4,1.47e+05,1.02,71.6,0,27.7,0,0,0,0,0,0,0,0,0,0.857,0.732,1.72e+05,1.71,42.8,1.17,0.71,110,0.000641,0.482,52,0.000302,2.34,58.5,46,2.51e+04,60.2,1.28145515496
batch-5-learning-34-regular-4,1.81e+05,0.997,88.3,0,11.5,0,0,0,0,0,0,0,0,0,1.07,0.88,2.2e+05,2.15,53.6,1.22,0.66,90.8,0.000412,0.516,41,0.000186,2.44,60.9,39.3,2.57e+04,54.8,1.31623263759
batch-5-learning-34-regular-4,2.43e+05,1.01,99.9,0,0.108,0,0,0,0,0,0,0,0,0,1.09,1.01,2.61e+05,2.17,54.4,1.07,0.748,117,0.000449,0.492,54.4,0.000208,2.15,53.7,50.4,3e+04,75.7,1.50919894656
batch-5-learning-34-regular-4,2.25e+05,1.02,99.8,0,0.158,0,0,0,0,0,0,0,0,0,1.22,1.02,2.71e+05,2.44,61.1,1.2,0.682,87.5,0.000323,0.473,43.4,0.00016,2.41,60.2,42.5,2.77e+04,53.2,1.40168140418
batch-5-learning-34-regular-4,1.75e+05,1,74.7,0,23,0,0,0,0,0,0,0,0,0,0.702,0.748,1.65e+05,1.4,35.1,0.939,0.748,187,0.00113,0.57,62.8,0.000381,1.88,47,72.8,2.93e+04,67.4,1.50221816257
batch-5-learning-34-regular-4,1.58e+05,1.03,69.8,0,29.4,0,0,0,0,0,0,0,0,0,0.585,0.719,1.29e+05,1.17,29.3,0.813,0.708,130,0.00101,0.478,58.3,0.000453,1.63,40.7,53.2,2.75e+04,84.9,1.41334545893
batch-5-learning-34-regular-4,1.89e+05,1.04,88.4,0,11.5,0,0,0,0,0,0,0,0,0,1.05,0.92,2.17e+05,2.11,52.7,1.15,0.742,91.2,0.000421,0.508,42.6,0.000197,2.29,57.3,41.3,2.57e+04,57.8,1.28726484952
batch-5-learning-34-regular-4,1.84e+05,0.998,89.2,0,10.8,0,0,0,0,0,0,0,0,0,1.09,0.89,2.25e+05,2.17,54.3,1.22,0.702,97.6,0.000434,0.521,43.4,0.000193,2.44,61,41.3,2.59e+04,54.4,1.30258782998
batch-5-learning-34-regular-4,1.65e+05,1.05,75.5,0,23.9,0,0,0,0,0,0,0,0,0,0.871,0.789,1.82e+05,1.74,43.5,1.1,0.729,122,0.000669,0.473,58.5,0.000322,2.21,55.1,53.1,2.61e+04,65.9,1.32429740316
batch-5-learning-34-regular-4,1.17e+05,1,58.9,0,37.6,0,0,0,0,0,0,0,0,0,0.659,0.591,1.31e+05,1.32,33,1.12,0.74,107,0.000819,0.476,52.7,0.000403,2.23,55.8,47.7,2.48e+04,60.9,1.25774590531
batch-5-learning-34-regular-4,2.03e+05,1,82.4,0,17.2,0,0,0,0,0,0,0,0,0,0.662,0.827,1.63e+05,1.32,33.1,0.801,0.741,195,0.0012,0.479,80.5,0.000495,1.6,40.1,74.6,3.07e+04,81.9,1.56963362421
batch-5-learning-34-regular-4,2.35e+05,1.01,94.8,0,5.23,0,0,0,0,0,0,0,0,0,0.992,0.961,2.42e+05,1.98,49.6,1.03,0.743,156,0.000642,0.498,64.9,0.000268,2.07,51.6,67.3,3.05e+04,75,1.54370883066
batch-5-learning-34-regular-4,1.58e+05,1.01,76.1,0,23.3,0,0,0,0,0,0,0,0,0,0.947,0.765,1.95e+05,1.89,47.4,1.24,0.703,90.4,0.000463,0.504,41.7,0.000213,2.48,61.9,40,2.58e+04,56.6,1.31856365006
batch-5-learning-34-regular-4,1.53e+05,1,77.6,0,20.3,0,0,0,0,0,0,0,0,0,0.925,0.778,1.82e+05,1.85,46.2,1.19,0.703,94.6,0.000519,0.57,37.9,0.000208,2.38,59.4,40.3,2.46e+04,52.6,1.27031147461
batch-5-learning-89-regular-2,1.98e+05,1.02,90.9,0,8.9,0,0,0,0,0,0,0,0,0,1.15,0.926,2.45e+05,2.29,57.3,1.24,0.652,96.9,0.000395,0.505,44.4,0.000181,2.48,62,43.5,2.67e+04,58.1,1.34924063929
batch-5-learning-89-regular-2,1.61e+05,1.05,78,0,21.7,0,0,0,0,0,0,0,0,0,1.09,0.815,2.15e+05,2.17,54.3,1.33,0.721,92.4,0.00043,0.561,37.1,0.000173,2.66,66.6,40.6,2.47e+04,55.9,1.28519032957
batch-5-learning-89-regular-2,2.49e+05,1.01,96.9,0,2.99,0,0,0,0,0,0,0,0,0,0.986,0.977,2.51e+05,1.97,49.3,1.01,0.77,179,0.000711,0.522,70.9,0.000282,2.02,50.5,72.5,3.19e+04,79.9,1.63212638531
batch-5-learning-89-regular-2,1.55e+05,1.02,71,0,28.5,0,0,0,0,0,0,0,0,0,0.654,0.724,1.4e+05,1.31,32.7,0.904,0.731,145,0.00103,0.486,64.1,0.000457,1.81,45.2,61.2,2.68e+04,71.8,1.3846730433
batch-5-learning-89-regular-2,2.3e+05,1.05,99.8,0,0.177,0,0,0,0,0,0,0,0,0,1.25,1.04,2.75e+05,2.49,62.4,1.2,0.702,85.4,0.00031,0.477,42.7,0.000155,2.39,59.8,40.6,2.76e+04,52.1,1.40208032411
batch-5-learning-89-regular-2,1.67e+05,1.05,71.1,0,27.5,0,0,0,0,0,0,0,0,0,0.605,0.743,1.36e+05,1.21,30.2,0.814,0.715,134,0.000987,0.451,63.1,0.000463,1.63,40.7,55,2.82e+04,86.5,1.45005394445
batch-5-learning-89-regular-2,1.1e+05,1,54.3,0,42.7,0,0,0,0,0,0,0,0,0,0.64,0.544,1.29e+05,1.28,32,1.18,0.662,106,0.00082,0.456,53.9,0.000417,2.35,58.8,44.3,2.53e+04,61.4,1.30020880965
batch-5-learning-89-regular-2,1.25e+05,1,66.7,0,33.2,0,0,0,0,0,0,0,0,0,1.06,0.67,1.97e+05,2.12,52.9,1.58,0.698,75.8,0.000385,0.594,29.1,0.000148,3.16,79,34,2.32e+04,36.4,1.16708982551
batch-5-learning-89-regular-2,1.47e+05,1.03,75.9,0,23.2,0,0,0,0,0,0,0,0,0,0.975,0.779,1.84e+05,1.95,48.7,1.25,0.649,93.8,0.00051,0.557,38.6,0.00021,2.5,62.6,38.4,2.36e+04,52.7,1.19893860383
batch-5-learning-89-regular-2,1.86e+05,1.05,89.1,0,10.9,0,0,0,0,0,0,0,0,0,1.08,0.931,2.16e+05,2.16,54,1.16,0.709,96.3,0.000445,0.511,43.3,0.0002,2.32,58,41.4,2.51e+04,54.1,1.27488941001
batch-5-learning-89-regular-2,1.46e+05,1.02,68.4,0,26.4,0,0,0,0,0,0,0,0,0,0.675,0.7,1.41e+05,1.35,33.8,0.964,0.739,146,0.00103,0.554,52.1,0.000369,1.93,48.2,58.8,2.61e+04,57,1.32766835456
batch-5-learning-89-regular-2,2.41e+05,1.01,99.9,0,0.112,0,0,0,0,0,0,0,0,0,1.09,1.01,2.62e+05,2.19,54.6,1.08,0.72,107,0.000409,0.442,54.7,0.000209,2.17,54.2,49.2,3e+04,74.7,1.51769502283
batch-5-learning-89-regular-2,2.22e+05,1.05,94.4,0,5.23,0,0,0,0,0,0,0,0,0,1.06,0.987,2.39e+05,2.12,53.1,1.08,0.798,115,0.000483,0.554,49.3,0.000207,2.15,53.8,49.8,2.81e+04,65.2,1.40659293618
batch-5-learning-89-regular-2,1.49e+05,0.998,73,0,26.3,0,0,0,0,0,0,0,0,0,0.869,0.728,1.78e+05,1.74,43.4,1.19,0.716,118,0.000666,0.519,51.5,0.00029,2.39,59.7,47.6,2.56e+04,60,1.28321007705
batch-5-learning-89-regular-2,1.75e+05,1.05,78,0,21.1,0,0,0,0,0,0,0,0,0,0.904,0.815,1.94e+05,1.81,45.2,1.11,0.752,137,0.000703,0.486,61.3,0.000315,2.22,55.4,56.1,2.69e+04,66.4,1.37015951662
batch-5-learning-34-regular-2,2.45e+05,1.01,99.9,0,0.0745,0,0,0,0,0,0,0,0,0,1.05,1,2.55e+05,2.1,52.4,1.04,0.77,114,0.000446,0.464,55.8,0.000219,2.09,52.2,50.8,3.04e+04,77.5,1.48876452316
batch-5-learning-34-regular-2,1.51e+05,0.999,76.4,0,23.4,0,0,0,0,0,0,0,0,0,0.973,0.763,1.93e+05,1.95,48.7,1.28,0.73,85.3,0.000443,0.543,36.5,0.000189,2.55,63.8,39.1,2.47e+04,53.8,1.22316034834
batch-5-learning-34-regular-2,2.09e+05,1.02,93.8,0,6.21,0,0,0,0,0,0,0,0,0,1.06,0.953,2.33e+05,2.12,52.9,1.11,0.772,100,0.000432,0.503,47.5,0.000204,2.22,55.5,46.3,2.75e+04,61.2,1.33221416401
batch-5-learning-34-regular-2,1.55e+05,1.05,76.1,0,22.4,0,0,0,0,0,0,0,0,0,0.969,0.795,1.89e+05,1.94,48.5,1.22,0.705,89.9,0.000475,0.577,35,0.000185,2.44,61,39.4,2.44e+04,56.7,1.21461558758
batch-5-learning-34-regular-2,1.65e+05,1,76.9,0,22.7,0,0,0,0,0,0,0,0,0,0.821,0.77,1.76e+05,1.64,41.1,1.07,0.739,128,0.000725,0.479,61,0.000346,2.13,53.3,53.3,2.68e+04,65.8,1.34622186016
batch-5-learning-34-regular-2,9.89e+04,1.02,51.2,0,44.7,0,0,0,0,0,0,0,0,0,0.628,0.52,1.19e+05,1.26,31.4,1.21,0.647,97.5,0.000817,0.484,47,0.000393,2.41,60.3,40.7,2.38e+04,57.7,1.16937671704
batch-5-learning-34-regular-2,1.85e+05,1.05,88.8,0,11.2,0,0,0,0,0,0,0,0,0,1.08,0.928,2.15e+05,2.15,53.8,1.16,0.74,90.8,0.000423,0.546,39.5,0.000184,2.32,58,40.8,2.5e+04,54,1.22816403794
batch-5-learning-34-regular-2,1.64e+05,1.02,79.9,0,19.8,0,0,0,0,0,0,0,0,0,1.04,0.814,2.09e+05,2.07,51.8,1.27,0.725,102,0.000487,0.573,37.6,0.00018,2.55,63.6,45.1,2.52e+04,48.9,1.26467250955
batch-5-learning-34-regular-2,2.27e+05,1,99.9,0,0.139,0,0,0,0,0,0,0,0,0,1.16,1,2.64e+05,2.33,58.2,1.16,0.745,91.8,0.000347,0.509,43,0.000163,2.33,58.2,43.3,2.84e+04,55.5,1.40255617063
batch-5-learning-34-regular-2,1.79e+05,1.02,77,0,22,0,0,0,0,0,0,0,0,0,0.732,0.781,1.68e+05,1.46,36.6,0.937,0.762,192,0.00114,0.579,63.1,0.000376,1.87,46.8,74.4,2.86e+04,68.1,1.38572360864
batch-5-learning-34-regular-2,1.76e+05,1,77.6,0,22.2,0,0,0,0,0,0,0,0,0,0.838,0.777,1.9e+05,1.68,41.9,1.08,0.72,136,0.000715,0.474,63.1,0.000331,2.16,54,57.5,2.84e+04,71.1,1.40235359484
batch-5-learning-34-regular-2,2.46e+05,1.01,96.3,0,3.53,0,0,0,0,0,0,0,0,0,1,0.97,2.54e+05,2,50.1,1.03,0.771,166,0.000653,0.504,70.2,0.000276,2.07,51.7,71.2,3.17e+04,79,1.55905286987
batch-5-learning-34-regular-2,1.9e+05,1,79.5,0,20.1,0,0,0,0,0,0,0,0,0,0.659,0.799,1.57e+05,1.32,33,0.826,0.743,182,0.00116,0.487,76.5,0.000488,1.65,41.3,73.1,2.97e+04,79,1.49688632612
batch-5-learning-34-regular-2,2.15e+05,1.05,93.4,0,6.56,0,0,0,0,0,0,0,0,0,1.11,0.976,2.44e+05,2.22,55.4,1.14,0.788,107,0.000437,0.557,44.7,0.000183,2.27,56.8,48.1,2.75e+04,62.8,1.35610821504
batch-5-learning-34-regular-2,1.8e+05,1,78.4,0,21.3,0,0,0,0,0,0,0,0,0,0.647,0.787,1.48e+05,1.29,32.3,0.822,0.745,152,0.00103,0.491,65.3,0.000442,1.64,41.1,61.5,2.85e+04,85.2,1.42995674201
batch-1-learning-67-regular-5,8.72e+04,1.05,61.6,0,38.2,0,0,0,0,0,0,0,0,0,0.717,0.644,9.7e+04,1.43,35.8,1.11,0.692,66.3,0.000684,0.368,38.6,0.000398,2.23,55.6,31.2,1.69e+04,47.1,1.23684054741
batch-1-learning-67-regular-5,1.11e+05,1.04,77.2,0,21.9,0,0,0,0,0,0,0,0,0,0.967,0.802,1.34e+05,1.93,48.3,1.21,0.705,51.4,0.000383,0.406,27.3,0.000203,2.41,60.3,25.5,1.74e+04,41.5,1.27602829721
batch-1-learning-67-regular-5,1.55e+05,1.05,99.9,0,0.148,0,0,0,0,0,0,0,0,0,1.22,1.04,1.81e+05,2.44,61,1.17,0.725,51.9,0.000287,0.36,30.8,0.00017,2.34,58.5,25.6,1.85e+04,38.3,1.36690232933
batch-1-learning-67-regular-5,1.54e+05,0.991,99.9,0,0.132,0,0,0,0,0,0,0,0,0,1.07,0.99,1.67e+05,2.15,53.6,1.08,0.704,54.8,0.000329,0.29,34.1,0.000205,2.17,54.2,27.8,1.94e+04,49.2,1.44311030493
batch-1-learning-67-regular-5,1.3e+05,1.05,88.9,0,11.1,0,0,0,0,0,0,0,0,0,1.1,0.929,1.53e+05,2.19,54.8,1.18,0.715,51.9,0.000339,0.342,31.7,0.000207,2.36,59,24.8,1.74e+04,39.8,1.27041684218
batch-1-learning-67-regular-5,1.04e+05,1,76.6,0,22.8,0,0,0,0,0,0,0,0,0,0.951,0.767,1.29e+05,1.9,47.5,1.24,0.701,51.1,0.000397,0.47,24.3,0.000188,2.48,62,26.2,1.69e+04,34.5,1.28640324106
batch-1-learning-67-regular-5,1.28e+05,0.98,81.1,0,16.7,0,0,0,0,0,0,0,0,0,0.659,0.795,1.06e+05,1.32,32.9,0.829,0.758,112,0.00105,0.42,51.2,0.000483,1.66,41.4,46.8,2.01e+04,54.6,1.49818674029
batch-1-learning-67-regular-5,1.23e+05,0.979,88,0,12,0,0,0,0,0,0,0,0,0,1.05,0.862,1.49e+05,2.09,52.3,1.21,0.695,51.7,0.000346,0.368,30.1,0.000202,2.43,60.7,23.6,1.78e+04,38.6,1.31990564459
batch-1-learning-67-regular-5,1.41e+05,1.02,93.8,0,6.23,0,0,0,0,0,0,0,0,0,0.973,0.954,1.44e+05,1.95,48.6,1.02,0.721,74,0.000515,0.398,37.3,0.00026,2.04,51,34.8,1.85e+04,47.3,1.34813851841
batch-1-learning-67-regular-5,1.3e+05,1.05,87.7,0,12.3,0,0,0,0,0,0,0,0,0,1.16,0.916,1.64e+05,2.31,57.9,1.26,0.677,44.7,0.000273,0.332,26.5,0.000162,2.53,63.2,24,1.77e+04,40.1,1.31082101587
batch-1-learning-67-regular-5,1.17e+05,1.03,78.3,0,21,0,0,0,0,0,0,0,0,0,0.844,0.808,1.23e+05,1.69,42.2,1.04,0.717,76.8,0.000626,0.362,42.7,0.000348,2.09,52.2,33.4,1.82e+04,47.3,1.38469350041
batch-1-learning-67-regular-5,1.07e+05,1.01,73.9,0,25.9,0,0,0,0,0,0,0,0,0,0.827,0.748,1.18e+05,1.65,41.4,1.11,0.698,74.1,0.000626,0.372,39.7,0.000336,2.21,55.3,31.7,1.79e+04,45.8,1.35122847044
batch-1-learning-67-regular-5,1.09e+05,1.05,76.5,0,23.4,0,0,0,0,0,0,0,0,0,1.04,0.8,1.41e+05,2.07,51.8,1.29,0.668,46.5,0.00033,0.361,26.3,0.000187,2.59,64.7,23.9,1.7e+04,40.5,1.22617667168
batch-1-learning-67-regular-5,1.39e+05,1.03,76.9,0,19.4,0,0,0,0,0,0,0,0,0,0.684,0.794,1.2e+05,1.37,34.2,0.862,0.748,135,0.00113,0.514,46.8,0.000391,1.72,43.1,51.9,2.19e+04,52.1,1.59665316891
batch-1-learning-67-regular-5,1.22e+05,0.997,80.3,0,19,0,0,0,0,0,0,0,0,0,0.595,0.8,9.08e+04,1.19,29.8,0.744,0.735,100,0.0011,0.421,45.5,0.000501,1.49,37.2,40,1.91e+04,60.9,1.40406812658
batch-1-learning-67-regular-4,8.04e+04,0.976,61.4,0,37.8,0,0,0,0,0,0,0,0,0,0.647,0.599,8.69e+04,1.29,32.4,1.08,0.744,66.1,0.00076,0.358,39.5,0.000454,2.16,54,29.2,1.68e+04,44.3,1.23736678475
batch-1-learning-67-regular-4,1.09e+05,0.989,71.6,0,28,0,0,0,0,0,0,0,0,0,0.883,0.708,1.36e+05,1.77,44.1,1.25,0.744,69.5,0.000512,0.371,38.6,0.000284,2.49,62.3,31.4,1.92e+04,46.3,1.38707407576
batch-1-learning-67-regular-4,1.37e+05,1.05,91.4,0,8.5,0,0,0,0,0,0,0,0,0,1.11,0.955,1.59e+05,2.22,55.5,1.16,0.728,53.5,0.000336,0.376,30.5,0.000191,2.33,58.2,27,1.79e+04,42.3,1.30573834086
batch-1-learning-67-regular-4,1.37e+05,1.02,92.3,0,6.81,0,0,0,0,0,0,0,0,0,1.11,0.938,1.61e+05,2.21,55.3,1.18,0.753,53.4,0.000331,0.379,30.4,0.000188,2.36,58.9,26.1,1.82e+04,41.7,1.33572041943
batch-1-learning-67-regular-4,1.63e+05,1.01,99.9,0,0.0685,0,0,0,0,0,0,0,0,0,1.06,1.01,1.7e+05,2.12,53,1.04,0.732,62.9,0.00037,0.333,36.7,0.000216,2.09,52.2,30.1,2.01e+04,53.5,1.47908853793
batch-1-learning-67-regular-4,1.4e+05,1.02,92.3,0,7.67,0,0,0,0,0,0,0,0,0,0.96,0.938,1.43e+05,1.92,48,1.02,0.753,80.4,0.000561,0.432,37.8,0.000264,2.05,51.2,37.6,1.86e+04,48.6,1.38714203925
batch-1-learning-67-regular-4,1.12e+05,1.01,76.6,0,23.3,0,0,0,0,0,0,0,0,0,0.834,0.775,1.2e+05,1.67,41.7,1.08,0.722,75.8,0.00063,0.383,40.2,0.000334,2.15,53.8,33.5,1.8e+04,47.1,1.37845346645
batch-1-learning-67-regular-4,1.08e+05,1.05,75,0,24.5,0,0,0,0,0,0,0,0,0,0.993,0.783,1.37e+05,1.99,49.7,1.27,0.648,50.2,0.000367,0.386,26.6,0.000194,2.54,63.4,23,1.72e+04,40.6,1.32520113393
batch-1-learning-67-regular-4,9.96e+04,0.995,76.3,0,22.9,0,0,0,0,0,0,0,0,0,0.983,0.759,1.29e+05,1.97,49.2,1.3,0.651,51,0.000395,0.385,26.5,0.000205,2.59,64.8,22.9,1.64e+04,36.5,1.23770982831
batch-1-learning-67-regular-4,8.89e+04,1.04,69.4,0,30.3,0,0,0,0,0,0,0,0,0,1.09,0.72,1.35e+05,2.18,54.5,1.51,0.706,41.9,0.000311,0.439,22,0.000164,3.03,75.7,20.3,1.54e+04,27,1.14446980091
batch-1-learning-67-regular-4,1.23e+05,1.05,87.4,0,12.5,0,0,0,0,0,0,0,0,0,1.1,0.913,1.48e+05,2.2,55,1.2,0.726,45,0.000304,0.351,27.3,0.000185,2.41,60.2,23,1.68e+04,38.2,1.27403839192
batch-1-learning-67-regular-4,1.75e+05,1.03,99.9,0,0.0828,0,0,0,0,0,0,0,0,0,1.17,1.03,1.99e+05,2.34,58.4,1.14,0.736,56.3,0.000282,0.368,33.2,0.000166,2.28,56.9,27.2,2.13e+04,43.6,1.544808586
batch-1-learning-67-regular-4,1.84e+05,0.999,91.9,0,3.67,0,0,0,0,0,0,0,0,0,0.676,0.918,1.35e+05,1.35,33.8,0.737,0.76,173,0.00128,0.517,59.1,0.000437,1.47,36.8,68.6,2.5e+04,60.6,1.82616473862
batch-1-learning-67-regular-4,1.08e+05,1.01,76.6,0,23.3,0,0,0,0,0,0,0,0,0,0.644,0.771,9.05e+04,1.29,32.2,0.836,0.726,84.7,0.000936,0.41,39.8,0.00044,1.67,41.8,34.7,1.75e+04,54.6,1.30961971561
batch-1-learning-67-regular-4,1.04e+05,1.03,63.2,0,35.9,0,0,0,0,0,0,0,0,0,0.653,0.653,1.04e+05,1.31,32.6,1,0.698,87.5,0.000837,0.377,46.2,0.000442,2,50,35.6,2e+04,55.1,1.53713150777
batch-5-learning-23-regular-5,1.93e+05,1.02,90.3,0,9.72,0,0,0,0,0,0,0,0,0,1.12,0.919,2.35e+05,2.24,56,1.22,0.703,93.5,0.000398,0.524,41.5,0.000177,2.44,61,42.5,2.62e+04,57,1.32730609209
batch-5-learning-23-regular-5,1.54e+05,1,68.2,0,31.2,0,0,0,0,0,0,0,0,0,0.602,0.683,1.35e+05,1.2,30.1,0.881,0.706,127,0.00094,0.474,57.5,0.000425,1.76,44,52.5,2.81e+04,84.6,1.42609395413
batch-5-learning-23-regular-5,2.42e+05,1.01,99.9,0,0.0842,0,0,0,0,0,0,0,0,0,1.04,1,2.51e+05,2.09,52.1,1.04,0.777,110,0.000439,0.46,54.9,0.000219,2.08,51.9,50.6,3.01e+04,75.4,1.53234041163
batch-5-learning-23-regular-5,2.12e+05,1.02,84.6,0,14.6,0,0,0,0,0,0,0,0,0,0.715,0.86,1.76e+05,1.43,35.7,0.831,0.765,213,0.00121,0.565,69.2,0.000393,1.66,41.6,81.5,3.08e+04,72.1,1.56863435371
batch-5-learning-23-regular-5,1.62e+05,1,76.8,0,22,0,0,0,0,0,0,0,0,0,0.778,0.77,1.63e+05,1.56,38.9,1.01,0.722,137,0.000842,0.515,57,0.000349,2.02,50.5,54.1,2.62e+04,65,1.39336009889
batch-5-learning-23-regular-5,2.28e+05,1,93.6,0,6.39,0,0,0,0,0,0,0,0,0,0.972,0.94,2.36e+05,1.94,48.6,1.03,0.765,148,0.00063,0.502,62.4,0.000265,2.07,51.7,66.6,3.03e+04,74.2,1.54267230117
batch-5-learning-23-regular-5,1.09e+05,1.01,55.8,0,40.7,0,0,0,0,0,0,0,0,0,0.594,0.561,1.15e+05,1.19,29.7,1.06,0.63,103,0.000894,0.436,54.1,0.000471,2.12,52.9,43.7,2.42e+04,60.4,1.24244990252
batch-5-learning-23-regular-5,1.51e+05,1.01,76,0,22.2,0,0,0,0,0,0,0,0,0,0.97,0.768,1.91e+05,1.94,48.5,1.26,0.685,86,0.00045,0.567,34,0.000178,2.53,63.1,39.5,2.46e+04,54.9,1.26506828734
batch-5-learning-23-regular-5,1.63e+05,0.998,77.2,0,22.6,0,0,0,0,0,0,0,0,0,0.843,0.771,1.78e+05,1.69,42.2,1.09,0.726,125,0.000701,0.473,58,0.000325,2.19,54.7,54.3,2.65e+04,65.2,1.35821412779
batch-5-learning-23-regular-5,1.48e+05,1.02,73.3,0,25.7,0,0,0,0,0,0,0,0,0,1.03,0.746,2.04e+05,2.06,51.5,1.38,0.779,92.6,0.000454,0.601,34.5,0.000169,2.76,69.1,39.6,2.47e+04,42.4,1.25172863948
batch-5-learning-23-regular-5,1.77e+05,1.02,76.2,0,23.4,0,0,0,0,0,0,0,0,0,0.65,0.776,1.48e+05,1.3,32.5,0.837,0.72,162,0.0011,0.482,70.3,0.000475,1.67,41.9,67,2.84e+04,76.1,1.49002999819
batch-5-learning-23-regular-5,1.66e+05,1.05,78.9,0,20.8,0,0,0,0,0,0,0,0,0,1.02,0.825,2.06e+05,2.04,51,1.24,0.707,97.3,0.000473,0.577,38.1,0.000185,2.47,61.9,42.2,2.52e+04,59.8,1.31892815509
batch-5-learning-23-regular-5,2.54e+05,1.01,99.9,0,0.131,0,0,0,0,0,0,0,0,0,1.19,1.01,3.01e+05,2.39,59.6,1.19,0.732,97.2,0.000323,0.488,47.2,0.000157,2.37,59.3,45.8,3.15e+04,59.8,1.61710007437
batch-5-learning-23-regular-5,1.9e+05,1.05,88.8,0,11.2,0,0,0,0,0,0,0,0,0,1.13,0.928,2.33e+05,2.27,56.7,1.22,0.695,93.6,0.000402,0.516,41.9,0.00018,2.44,61.1,41,2.57e+04,55.7,1.33663583101
batch-5-learning-23-regular-5,2.08e+05,1.05,92.7,0,7.26,0,0,0,0,0,0,0,0,0,1.12,0.969,2.41e+05,2.24,56,1.16,0.725,98.6,0.000409,0.506,45.9,0.00019,2.31,57.8,45.3,2.69e+04,61.4,1.36757974394
