,EXEC,FREQ,MEM,PhysIPC%,GT,Pred
5227,0.40050568900227695,0.7289751065257088,0.6450607501315373,0.34567329939842667,1.1665997197799998,1.1397825756343152
6712,0.3663716814168556,0.604171338865485,0.6405705229793978,0.4025913928736696,1.09343356346,1.1014190083118462
6579,0.6925410872331038,0.9548665620096485,0.468119387215531,0.44686102113188336,1.40393390829,1.4796928020678943
5154,0.36273072060774403,0.5205427225834806,0.6046909667194929,0.4385006941230912,1.05846072194,1.072735718476657
891,0.38973451327532177,0.6713164386633023,0.564500792393027,0.3587228135122628,1.1390184278,1.1513076949853822
71,0.8298356510766876,0.7415564027808095,0.5983835182250397,0.69356779268857,1.10816411714,1.162185537391347
6751,0.2460682680157929,0.3429244225162208,0.6681141045958796,0.47737158722813516,1.05629877493,1.0308421855702923
1622,0.36270543615793355,0.4647342453464382,0.6854727945055469,0.6065093320990281,1.08804682037,1.0892794811843634
1992,0.35362831858496496,0.5304328324735893,0.6148019017432648,0.415733456732994,1.06453347597,1.0666137385082903
856,0.24986093552528416,0.35564027808921783,0.6872266244057051,0.4749652938454419,1.02959234993,1.0288193351685857
338,0.3842730720616544,0.6632428795693358,0.5830427892234549,0.35835261453031003,1.1349243638700002,1.132768485910602
3183,0.24970922882490448,0.3562457950212653,0.6867828843106182,0.4729291994447015,1.04698659893,1.0291797068899031
6736,0.3401264222511761,0.5243776631531145,0.6344532488114105,0.4066635816751503,1.0556198803799999,1.0577776818398945
4386,0.24697850821807077,0.3407041937653801,0.6472266244057052,0.47922258213789914,1.0269211273299998,1.038546290083012
1608,0.9785082174487448,0.8978470509085111,0.476994189118859,0.6714484035168903,1.38844628701,1.3643273364050108
3674,0.3795195954495058,0.4802085669428706,0.6960116217654517,0.5736541724507173,1.07628870173,1.0706125850518435
4851,0.24849557522186727,0.34615384615380734,0.65797147385103,0.47755668671911156,1.03310045597,1.0349610488589969
4261,0.968755643850743,0.9268734181273911,0.545958795562599,0.6471871488070338,1.34992281096,1.2915968141708964
4703,0.36697850821837424,0.3471630410405531,0.6312519809825674,0.7124479407681629,1.0274222222299998,1.0375295404519482
2796,0.24682680151769115,0.3471630410405531,0.6669413629160064,0.4755205923183711,1.043251181,1.0329011048640258
3968,0.7903919089779784,0.7388988562460487,0.5290544109873218,0.664352923029153,1.2936963479999999,1.2495977658872959
3299,0.25016434892604344,0.3578605068400586,0.6871315372424723,0.47385469689958354,1.00935392407,1.0297878154000393
4698,0.35378002528534463,0.5320475442923827,0.6048494453248812,0.41517815826006477,1.05266753716,1.0743479120905297
888,0.239506953224373,0.28837743888761064,0.6351426307448494,0.5210550670985654,1.01100190534,1.0253099285444631
3576,0.3477117572701586,0.35079614263283804,0.6091283676703646,0.6733919481721425,1.10941899419,1.0563276318655577
5417,0.34300884955838945,0.5278089257680503,0.6270998415213946,0.40462748727440995,1.09706328192,1.0599446966847488
2050,0.24652338811693184,0.3505943036554888,0.6826941362916007,0.4727440999537251,1.0089713469600001,1.0295599712817807
2003,0.2500126422256638,0.3574568288853603,0.6851347068145801,0.47348449791763064,1.02644161375,1.0301391129538877
2051,0.36743362831951315,0.35342004933837706,0.6742630744849446,0.7105969458583989,1.01335396028,1.012931655509564
364,0.24864728192224692,0.34675936308585487,0.6524247226624407,0.47737158722813516,1.03329618787,1.0377694830981214
3518,0.3654614412145777,0.3503924646781397,0.6249445324881141,0.7089310504396112,1.07584368494,1.0461645868906553
58,0.34134007585421333,0.5265978919039553,0.5929635499207607,0.40333179083757514,1.1288749011700001,1.0826554781737854
3875,0.37433628318678724,0.46826642745004843,0.7147649234009509,0.5793614067561315,1.06276790333,1.0605769007690604
2364,0.24773704171996902,0.3489795918366956,0.6787004754358162,0.4747801943544655,1.03747266466,1.0290160218131392
7250,0.3678887484206521,0.3514016595648855,0.6320126782884312,0.7113373438223044,1.0158757746200002,1.0408388376511843
2184,0.3483185840716772,0.35019062570079057,0.6467194928684628,0.6732068486811661,1.0552396083700002,1.0233843746190097
3379,0.36606826801609627,0.34514465126706156,0.6445324881141047,0.7154095326237853,1.04853664635,1.026033700273545
3732,0.38396965866089505,0.6468939224040539,0.6195245641838353,0.36742248958815366,1.05661103922,1.1012181485380932
2751,0.2475853350195894,0.35261269342898044,0.6876703645007924,0.4723739009717723,1.02008482699,1.0285115769916882
3963,0.365309734514198,0.3524108544516313,0.6535340729001585,0.7068949560388708,1.0226042048700001,1.0246817763582614
6888,0.24576485461503358,0.35019062570079057,0.6405388272583202,0.4725590004627488,1.05439790058,1.047678702272842
5746,0.40063211125284615,0.7299843014124546,0.6236397253042789,0.3445935523674225,1.1963381910200002,1.1482331783610857
7906,0.2500126422256638,0.3481722359272989,0.659366085578447,0.4782970846830171,1.0062472342,1.0343565842587452
2356,0.36273072060774403,0.37542049786943543,0.6244057052297941,0.6230448866265617,1.05889643502,1.034454199554101
5602,0.3815423514548206,0.6501233460416405,0.5650396196513471,0.3624248033317908,1.13123711602,1.1416500813327373
7591,0.2500126422256638,0.35261269342898044,0.6571790808240887,0.4753354928273947,1.02671273111,1.0375342396366944
6242,0.2440960809108574,0.34090603274272924,0.6759429477020603,0.47626099028227675,1.0472569004,1.0284140893674314
5182,0.3681921618214114,0.3518053375195838,0.6312836767036452,0.7124479407681629,1.02309008592,1.0422710369842596
658,0.2472819216188301,0.3487777528593464,0.6659270998415214,0.4757056918093475,1.04562584601,1.0338759852006634
5770,0.24849557522186727,0.34978694774609226,0.6821553090332806,0.4758907913003239,1.04943270593,1.027950759349249
3484,0.3727433628328009,0.38551244673689333,0.6312202852614897,0.6400740397963905,1.02297416369,1.0415355520144782
7867,0.2753476611890654,0.47263960529227717,0.7639989434770206,0.4345210550670986,1.0696493228200001,1.0813113148776345
6942,0.9644211667002894,0.9186556883351741,0.5120217342091918,0.6494347854826469,1.33507950063,1.33326780751771
7913,0.8343868520880771,0.7648015250051845,0.5254094030649763,0.6856393644914391,1.22393554926,1.2884463391446719
7557,0.783998555175181,0.8034633005479028,0.6151233869144216,0.6220665036029617,1.23930806598,1.2220744550399205
5230,0.2460682680157929,0.3491814308140448,0.6779714738510302,0.47348449791763064,1.04408951857,1.0305938540793491
1910,0.6809463608467282,0.9552750456535147,0.4954720398462758,0.43934686322443317,1.53187991493,1.4397838318631997
1808,0.8179519595444196,0.7674927113701763,0.5248019017432647,0.6746876446089775,1.2290765724500001,1.3024479176013184
7572,0.9481668773728147,0.9074344023325963,0.5279714738510302,0.6461514730837575,1.2583825480500002,1.305418056800557
5062,0.9150442477873959,0.8986880466471295,0.5422081352345484,0.6338115070180472,1.25497176698,1.3031103267306068
5546,0.7576485461457843,0.7747252747255243,0.5714210248272584,0.6174610519824156,1.1931572577,1.232618355706336
885,0.9506953223766137,0.8949876653953919,0.523296354992076,0.6566404442387783,1.23075373926,1.3021444273870142
119,0.8286978508238401,0.7511773940341162,0.5526413100903328,0.6933518432827394,1.26281962714,1.246182580821021
2101,0.24819216182110798,0.35301637138367875,0.6920126782884312,0.47403979639055993,1.01721113315,1.0274122495095126
2056,0.3963337547418365,0.7101368019737936,0.6417326994183835,0.35400277649236467,1.1511662455399998,1.13357223986081
7305,0.816687737046313,0.7390670553931667,0.529001584786054,0.686564861946321,1.24981714515,1.2534771878910511
2235,0.2475853350195894,0.34998878672344136,0.6744532488114104,0.4751503933364184,1.04017918011,1.0311393133765505
513,0.3727433628328009,0.38793451446508326,0.6562916006339143,0.6397038408144378,1.02574440843,1.026436632607202
5761,0.6667509481685633,0.9742515137922209,0.4379160063391443,0.4230680240629338,1.58591354366,1.555081645591423
5884,0.3496839443750941,0.5090379008745785,0.6225673534072901,0.4336881073577048,1.0762066032100002,1.0602078792712364
5173,0.3549936788883818,0.3568513119533128,0.5983201267828844,0.6348912540490513,1.0526217856,1.0508316827306108
2535,0.24637168141655216,0.34978694774609226,0.6809508716323297,0.47385469689958354,1.02516137748,1.0298296100881998
117,0.24940581542414517,0.3528145324063296,0.6767670364500793,0.4753354928273947,1.05748288771,1.0305577645092523
892,0.6917825537312057,0.9639252875404841,0.41220285261489703,0.4429166391217029,1.60046950241,1.5910928067514454
2735,0.6699747155516309,0.9736207669880048,0.420364500792393,0.4253817677001388,1.64522936773,1.5867362857824046
3916,0.9595448799012884,0.8907826867012907,0.5104067617543582,0.6649699213327163,1.33263532338,1.3135688075407543
5199,0.25046776232680273,0.3518053375195838,0.6568304278922347,0.4777417862100879,1.0305337938799999,1.037180719572783
3169,0.3468015170678807,0.5015698587126597,0.5694136291600634,0.4270245256825544,1.1398941681399999,1.093474229773756
393,0.3665233881172353,0.35220901547428207,0.6650396196513472,0.7113373438223044,1.0452019989399999,1.0178893969927039
3241,0.251226295828701,0.35382372729307543,0.6589540412044373,0.4760758907913003,1.02525864766,1.0365587322132193
2944,0.2495575221245248,0.3481722359272989,0.6580665610142631,0.47755668671911156,1.02434309905,1.0352151117558526
5391,0.3395195954496575,0.5207445615608297,0.5810459587955626,0.40444238778343367,1.07946153485,1.090215603285002
7018,0.24576485461503358,0.34312626149357,0.6727416798732172,0.47626099028227675,1.0223241669399998,1.029394637752313
6638,0.3634892541096423,0.3768333707108795,0.636513470681458,0.6269319759370662,1.0368331396600001,1.0279741541095073
6544,0.641827704534872,0.9727197001246947,0.4899026488573692,0.4069544523035632,1.4343443719,1.4675822952156337
3153,0.6488712299098582,0.972575529426444,0.5589087616022187,0.4122430091892642,1.38048025859,1.3878553689884925
2741,0.9201011378025795,0.9351452119308215,0.5233161648177497,0.6136048125867654,1.42430856771,1.3610846626997248
4865,0.3786599241476073,0.643260820811769,0.5628209191759113,0.3637204997686256,1.14680884322,1.141233519561387
2797,0.36573957016552655,0.6018165507957388,0.5966719492868463,0.3962671602656178,1.15510594948,1.1194150351432133
2102,0.9384143037748128,0.9216832729954114,0.5643196739873217,0.6314536920740397,1.33954602577,1.2784884851324345
3252,0.2475853350195894,0.34696120206320397,0.668906497622821,0.47681628875520593,1.0498902529799998,1.0315549585769181
6369,0.683154235147113,0.9723592733795726,0.42323692551505554,0.4348681166126793,1.5947172378,1.5819496330914475
3381,0.8248293299641589,0.7296479031172091,0.5850079239302695,0.6989356779268857,1.1314977577299998,1.1695824100380197
7066,0.36728192161913353,0.35947521865885185,0.6867194928684628,0.7043035631652012,1.04026786892,1.0110475552015488
5522,0.6253566913510125,0.9734405536149391,0.5070409780396198,0.396377338534012,1.51021453064,1.4454581770198556
7654,0.3615170670047068,0.49652388427893074,0.5511568938193344,0.4499768625636279,1.1495843588299999,1.1100566483336016
5550,0.24743362831920973,0.3471630410405531,0.675594294770206,0.4760758907913003,1.01753437672,1.0293457626782345
2361,0.24895069532300623,0.3505943036554888,0.6754041204437401,0.4751503933364184,1.03858574767,1.0300532782136669
2216,0.2471302149184504,0.3491814308140448,0.6882091917591125,0.4757056918093475,1.02715410617,1.0270840047012761
2231,0.9470832580833051,0.9200973953156628,0.47944306090174327,0.6400475970115687,1.42984361035,1.405424506805558
6885,0.2472819216188301,0.3491814308140448,0.6746434231378764,0.47459509486348916,1.0221169277700002,1.030795791033516
7593,0.8593100957240439,0.7455066799086404,0.45182250396196516,0.7173927414558076,1.43260629213,1.400828695268931
3387,0.3785082174472276,0.667279659116319,0.578351822503962,0.3522443313280889,1.17839978123,1.140551675424398
65,0.38396965866089505,0.6529490917245288,0.6022820919175911,0.3637204997686256,1.0798103011,1.1141416115908966
3308,0.34118836915383366,0.4731105629064282,0.6608240887480191,0.46126793151318835,1.03222814019,1.0357337007662695
3166,0.813364637895862,0.7985614968124245,0.6112746207828843,0.6536656309912077,1.21613455532,1.2359133510735585
3846,0.26877370417236107,0.47078941466691293,0.7444796619128368,0.43004781736881076,1.06760282441,1.0786548154688607
5542,0.6023704171949492,0.9704670329669242,0.42347464342313795,0.38327163350300786,1.5750655952200001,1.5714255560894737
2223,0.2460682680157929,0.34696120206320397,0.6768621236133122,0.47459509486348916,1.05985934971,1.0297845163505501
3740,0.24864728192224692,0.3532182103610279,0.676608557844691,0.47385469689958354,1.01258168429,1.031292698036208
3463,0.9192342423740057,0.9170698106554254,0.4910119990935023,0.62325642890236,1.41903657802,1.3900396808219577
3170,0.24940581542414517,0.35200717649693297,0.6863708399366085,0.4757056918093475,1.05389468506,1.027339334943619
1433,0.27168141593014333,0.47095761381504025,0.7415213946117275,0.4312818139750116,1.05270814999,1.0762734073268216
2336,0.3493805309743348,0.5411302982730948,0.5951822503961965,0.4029615918556224,1.11087715454,1.0848294526014426
4544,0.24819216182110798,0.3511998205875363,0.6800633914421553,0.4751503933364184,1.01994616138,1.0295594707731137
4527,0.38179519595520056,0.48306795245598977,0.7192023243534073,0.5782816597251274,1.09056010844,1.0708585162250932
517,0.9590030702603263,0.9141863966934386,0.5151686665166403,0.65102135254882,1.41822736102,1.3345146783126767
347,0.7826801517061509,0.7555505718773543,0.5307712625451664,0.6513959586608052,1.28899950199,1.2729166699573786
4750,0.3663716814168556,0.34776855797260064,0.6732171156893819,0.7109671448403516,1.00360114836,1.007603951538278
1604,0.250771175727562,0.354631083202472,0.6593977812995246,0.4757056918093475,1.0207477378399998,1.0371602849231456
4234,0.3683438685217911,0.35644763399861445,0.6323613312202853,0.7091161499305877,1.0106381929600001,1.0452192380026437
4552,0.3615170670047068,0.3689616505942623,0.6190491283676705,0.6298935677926886,1.03671558174,1.0365870388383818
49,0.24895069532300623,0.34958510876874305,0.6762599049128368,0.47681628875520593,1.0436447084,1.0293711306329083
2729,0.36439949431192015,0.3459520071764582,0.6517274167987323,0.7122628412771864,1.04374356305,1.021180360390547
220,0.9304677623310508,0.9086117963664601,0.5236661384041205,0.6336572574428506,1.35428957863,1.3190255945016496
1586,0.35378002528534463,0.5344696120205725,0.6597464342313788,0.41850994909763994,1.03979423323,1.0501611906473611
6506,0.24864728192224692,0.3481722359272989,0.6572741679873217,0.47663118926422954,1.02370430762,1.0362023338004298
5229,0.9166877370440372,0.9361544068175672,0.5378169572107766,0.6103655714946784,1.42860792818,1.341793943833753
7844,0.3697092288252079,0.3570531509306619,0.6318541996830428,0.7076353540027764,1.00989767366,1.0449095460891802
1032,0.7493046776249035,0.7817896389327449,0.5854727945055468,0.6057380842202684,1.23723890175,1.2221382185112601
1621,0.662849918730121,0.9704129689547017,0.5259225718811411,0.4217624115816752,1.41963394675,1.419354336814624
4516,0.24530973451389465,0.3487777528593464,0.6873851030110935,0.47348449791763064,1.02836781199,1.0283370378116854
3679,0.39595448799088745,0.7209015474317425,0.6195721077654516,0.3442850532161037,1.13316667912,1.1443806635598919
3503,0.3468015170678807,0.5142857142856567,0.6035182250396197,0.4242480333179084,1.0954809713,1.0739366283006286
1486,0.24864728192224692,0.35079614263283804,0.6804437400950871,0.47626099028227675,1.0574299071,1.0289583229189745
7611,0.90682680151936,0.9393081408386478,0.5399564183835183,0.60180472003702,1.40221745951,1.3446398440055187
2057,0.37863463969779687,0.4723032069970316,0.7097200211315373,0.5853771402128644,1.06557262582,1.0666502953970731
5113,0.3468015170678807,0.5389100695222541,0.6493185419968305,0.40092549745488204,1.0438783301,1.0523099313950928
2133,0.5898546144136281,0.9816943260819712,0.582864500792393,0.37181860249884313,1.47298320404,1.3798519576452746
6740,0.2472819216188301,0.34675936308585487,0.6726782884310619,0.47663118926422954,1.06250901991,1.0302919169189595
7307,0.25168141592983995,0.3554384391118687,0.6594928684627577,0.47459509486348916,1.024869937,1.0366867282294865
7581,0.25107458912832137,0.35422740524777374,0.65689381933439,0.47644608977325303,1.03853757094,1.0378996487808392
4085,0.34634639696674174,0.5033864095088021,0.6049128367670366,0.43035631652012957,1.04957402135,1.0680132238401732
1487,0.2503160556264231,0.35564027808921783,0.6760697305863709,0.47422489588153627,1.03341818956,1.0315678999724858
3666,0.24591656131541323,0.34978694774609226,0.6778446909667195,0.4723739009717723,1.01906851231,1.0309915072852842
1611,0.7573198482952146,0.733281004709494,0.5651980982567354,0.6380379453956502,1.18180742535,1.1877626811709263
6591,0.2513780025290806,0.354631083202472,0.6591442155309034,0.4755205923183711,1.00974138145,1.0367472708241863
4878,0.9279393173196661,0.9042386185242314,0.5200475435816165,0.6351997532003703,1.24793237101,1.3225521413336228
2202,0.365309734514198,0.355842117066567,0.6260538827258321,0.7080055529847293,1.08620282591,1.0511853849624653
3843,0.7860935524646931,0.7861628167749736,0.6464870575800318,0.6356625019278112,1.1523939487100001,1.1844688564960772
5615,0.3404298356519354,0.5005606638259138,0.5622503961965135,0.42202683942619157,1.1101559639799998,1.1029762110072223
2953,0.34422250316142666,0.505808477236992,0.6290966719492869,0.43035631652012957,1.03649773862,1.056853979557538
3161,0.24667509481731148,0.3554384391118687,0.6891917591125198,0.46904211013419717,1.0142795558700002,1.0301939334291612
738,0.3496839443750941,0.3574568288853603,0.6725198098256735,0.6715409532623785,1.0153563745899998,1.0134910126052419
7251,0.24879898862262656,0.3481722359272989,0.659270998415214,0.47681628875520593,1.01014441733,1.0352061292851324
2238,0.8260429835671962,0.7619421394930745,0.5483623877432647,0.6833256208542341,1.2485783795,1.2597112148533987
2240,0.3398230088504168,0.5072213500784362,0.5676703645007924,0.4144377602961592,1.08880566844,1.0981453741576477
1346,0.3676359039202722,0.6058533303427219,0.6879556259904912,0.40243714329754743,1.13008108079,1.087961536065304
3297,0.24879898862262656,0.3493832697913939,0.6729001584786055,0.47644608977325303,1.0004477198200001,1.030472889223109
2225,0.3498356510754737,0.5217537564475755,0.6106814580031696,0.4183248496066636,1.06332654057,1.0676001176990537
984,0.2491024020233859,0.35422740524777374,0.6848177496038036,0.47403979639055993,1.03358249183,1.0291215059621885
5747,0.24788874842034866,0.34978694774609226,0.6958795562599049,0.47440999537251266,1.02515102625,1.0250074239896163
3148,0.7539823008868624,0.7165283695895137,0.5747385103011093,0.6496992133271634,1.12705526948,1.1707207300809346
5369,0.24788874842034866,0.34453913433501404,0.6543264659270999,0.47663118926422954,1.02577072934,1.0361093569096345
5116,0.3761061946909637,0.4660798385284295,0.7055731642900159,0.6335030078667283,1.06935630771,1.092242813888674
3136,0.6725663716833694,0.9693316887193352,0.5049392498684628,0.42788832330680243,1.29121383578,1.442785028243212
1773,0.3698609355255876,0.35503476115717036,0.6621553090332806,0.7128181397501157,1.0173062389399998,1.0218677942125742
3731,0.9256275961768031,0.9198090539201705,0.49069504188272584,0.6257684934224897,1.3651652399,1.391315681270662
4866,0.36409608091116086,0.35301637138367875,0.6305229793977813,0.704673762147154,1.02776064141,1.043165112493189
7258,0.2491024020233859,0.34675936308585487,0.659904912836767,0.4777417862100879,1.02584759301,1.0339746367841438
4871,0.2495575221245248,0.3511998205875363,0.662123613312203,0.4755205923183711,1.02440546685,1.0349469404340188
357,0.25168141592983995,0.35503476115717036,0.6536608557844692,0.47700138824618227,1.03066724884,1.0394730088711004
5064,0.3533249051842057,0.517313298945894,0.6247226624405705,0.42850532161036553,1.04594898371,1.05858115201411
160,0.8105472277416198,0.7816935251332382,0.5065881820237719,0.6563099094335956,1.37869199791,1.3336042416926945
1039,0.4007585335026569,0.7414218434629132,0.6566296883264658,0.33919481721425265,1.14849539205,1.1429764853546498
828,0.2503160556264231,0.3544292442251229,0.6882408874801903,0.4755205923183711,1.0309206315200001,1.02753738716933
7853,0.3654614412145777,0.380062794348466,0.6144849445324881,0.6261915779731605,1.01928381662,1.0474903339585295
2053,0.6547227740671423,0.9897318425011226,0.6103463889524565,0.40986315859046735,1.2371570064,1.3702773272154556
5745,0.6483565107475308,0.9834604171337763,0.5186806656101427,0.4083757519666821,1.44222415794,1.446298508552708
3848,0.2475853350195894,0.3524108544516313,0.6939778129952456,0.47422489588153627,1.0369291635100002,1.0271556278615481
2187,0.804424778763096,0.7505045974436253,0.5272054939239303,0.6662039179389171,1.3307248503799998,1.2577745603599952
3577,0.9620733249050876,0.901715631307367,0.49524564183835185,0.6563319450874595,1.34602557333,1.335873854933854
5692,0.27041719342672677,0.4701166180754127,0.7490755414690967,0.4311275643988894,1.0535694393600001,1.0781866182865478
3853,0.24667509481731148,0.3505943036554888,0.6846275752773376,0.4731142989356779,1.0390627639399999,1.0289437600874463
6719,0.24621997471617252,0.34958510876874305,0.6852614896988907,0.47126330402591393,1.0279399954000001,1.0283871757595016
1815,0.3862452591665898,0.6602152949090985,0.5517591125198099,0.36057380842202685,1.15691026925,1.1574746392613942
2742,0.24697850821807077,0.3514016595648855,0.6829160063391444,0.4731142989356779,1.01336276172,1.0296294212198736
5683,0.36738305941913374,0.6134222919933154,0.7204173269936609,0.38901743020175844,1.05484682956,1.0835581804617536
4614,0.24576485461503358,0.3483740749046481,0.6796513470681458,0.4731142989356779,1.0314378572799998,1.0298275335504083
5221,0.24379266751009815,0.341915227629475,0.6700475435816164,0.47440999537251266,1.0508265734,1.031127083493967
1117,0.24986093552528416,0.3518053375195838,0.6827892234548336,0.47626099028227675,1.0328526970999998,1.0278756387814116
703,0.24970922882490448,0.354631083202472,0.6760063391442156,0.47422489588153627,1.0370020845,1.0314904934082252
5526,0.39125158027911827,0.6848396501456958,0.5964500792393028,0.3544655252198056,1.1015785935200002,1.1342807025075667
2360,0.35165613148002955,0.5385063915675556,0.6473851030110935,0.4098102730217492,1.0736602617,1.054299128944575
5695,0.3396713021500371,0.4993496299618189,0.6230744849445325,0.42147154095326234,1.03952660446,1.0529381388247376
4118,0.24925410872376555,0.3544292442251229,0.6332805071315372,0.47403979639055993,1.04868672042,1.0517415402708927
5720,0.2472819216188301,0.34756671899525143,0.674960380348653,0.4753354928273947,1.02480791997,1.029836782999007
7529,0.24591656131541323,0.3511998205875363,0.641553090332805,0.4729291994447015,1.03529996061,1.0476079659296396
7012,0.36728192161913353,0.3487777528593464,0.6523613312202854,0.7128181397501157,1.02893473815,1.0226516337432674
6545,0.24970922882490448,0.3493832697913939,0.6579080824088748,0.47700138824618227,1.03217608563,1.0357944826327206
2663,0.6762867979063876,0.9731522122194468,0.5457323975546752,0.4295630329875058,1.38310696407,1.4006928731285055
1022,0.24849557522186727,0.35422740524777374,0.6932488114104596,0.47422489588153627,1.0219176354200001,1.0276315584406426
7294,0.24652338811693184,0.34696120206320397,0.6704595879556262,0.47459509486348916,1.0221160679799999,1.0316078573082264
120,0.24970922882490448,0.3511998205875363,0.677527733755943,0.47737158722813516,1.0430666288500001,1.0293526210597639
6549,0.3527180783826871,0.5332585781564776,0.6236767036450079,0.41240166589541877,1.03794356827,1.0621111249500688
1774,0.2495575221245248,0.35200717649693297,0.6818066561014263,0.4760758907913003,1.00913586619,1.0285041255155658
4689,0.24849557522186727,0.34776855797260064,0.6568304278922347,0.4760758907913003,1.0355083418100002,1.0362257585823604
6710,0.2471302149184504,0.35099798161018714,0.6883359746434232,0.47385469689958354,1.02853677858,1.0279317298176718
2063,0.24667509481731148,0.3532182103610279,0.6856735340729002,0.47089310504396115,1.0514673649600002,1.0299611467538874
6251,0.365309734514198,0.3768333707108795,0.6450713153724248,0.6365571494678389,1.0391914826200002,1.025396035934972
2244,0.8161820480425188,0.7344920385735889,0.6084944532488115,0.6881999074502545,1.11514428294,1.1485497252062435
750,0.36245259165679516,0.6098901098897052,0.7161119915483359,0.38963442850532165,1.05690462989,1.0855233780871347
4913,0.34756005056977896,0.34675936308585487,0.6588589540412044,0.6756131420638593,1.05444315414,1.012758500610012
7851,0.9759797724449458,0.8818681318676965,0.49051769677812995,0.6811661267931512,1.31108467096,1.3297721522159556
4395,0.6837637709971778,0.9692596033707145,0.4947702060221871,0.4355126594826469,1.4446598287299999,1.457494167340128
3251,0.3633375474092626,0.36815429468486566,0.6078288431061807,0.6428505321610365,1.09587630926,1.0512846418098132
4117,0.3446776232625656,0.5411302982730948,0.5901743264659272,0.3961129106894956,1.06459141988,1.088289401320222
5231,0.24804045512072834,0.355842117066567,0.6896038034865294,0.4723739009717723,1.03236661273,1.0295657824204212
3382,0.3437673830602877,0.5296254765641928,0.6099207606973059,0.4025913928736696,1.07340108506,1.069652539913175
3384,0.24895069532300623,0.35422740524777374,0.6817749603803487,0.47403979639055993,1.04473406236,1.0300870143667593
4751,0.34285714285800983,0.3514016595648855,0.5944849445324881,0.6637667746413697,1.04996688117,1.0707334373923394
4393,0.3619721871058458,0.35644763399861445,0.6021553090332805,0.6513651087459509,1.0425433987600001,1.0494730373981631
3386,0.25107458912832137,0.3606862525229468,0.6938193343898574,0.4732993984266543,1.03350793515,1.0291548977711207
5183,0.7653603034153361,0.7171338865215613,0.5585736925515056,0.6565478944932902,1.19007854768,1.1852128149174495
7663,0.2500126422256638,0.3493832697913939,0.65797147385103,0.4779268857010643,1.02191456113,1.0356392979392854
2242,0.9228824273120682,0.9010428347158667,0.5260697305863709,0.6370507481101343,1.32655238994,1.323556125890142
6580,0.781441213655579,0.7034088360618185,0.5561965134706814,0.6837575196668209,1.18895006793,1.1887997581929857
4271,0.24970922882490448,0.35806234581740776,0.689920760697306,0.4723739009717723,1.0296300006,1.0294382912062319
2537,0.39810366624601295,0.732339089482201,0.6686212361331221,0.3433595557612216,1.09972372997,1.1376914227720976
5911,0.35620733249141906,0.5405247813410472,0.6261806656101426,0.41517815826006477,1.0615304973100002,1.0660826260486531
3477,0.38457648546241363,0.6485086342228472,0.5352456418383519,0.36520129569643683,1.1811402234200001,1.169644595785285
1566,0.2503160556264231,0.3554384391118687,0.6845007923930271,0.47440999537251266,1.02098708453,1.0289690250158023
389,0.3492288242739551,0.3566494729759636,0.6627575277337561,0.6711707542804257,1.0279433733499999,1.0183826511354481
2793,0.7543615676378115,0.7806122448978716,0.5651875330174327,0.6095943236159186,1.2161813563,1.2408927254581505
4187,0.9481668773728147,0.9225482971839065,0.5546524790586371,0.63713889072559,1.3339756236700002,1.2867465980870492
1817,0.3528697850830667,0.5253868580398603,0.6070998415213946,0.4170291531698288,1.04106477049,1.0689372414115375
5233,0.24970922882490448,0.35503476115717036,0.6785736925515057,0.4747801943544655,1.02499554764,1.0309826123135677
2540,0.34786346397053824,0.34615384615380734,0.6433914421553091,0.6785747339194816,1.0228950017899998,1.0237942317152462
3300,0.35681415929293764,0.3491814308140448,0.6520126782884311,0.6922720962517352,1.0104524958399999,1.0209173192330874
7291,0.3907964601779793,0.673738506391492,0.5913470681458003,0.35946321147616844,1.11851322082,1.1318275360003822
7274,0.36743362831951315,0.3578605068400586,0.671473851030111,0.7057843590930125,1.03571922428,1.0178068800516002
4092,0.3559039190906597,0.5270015698586537,0.6033280507131537,0.4205460434983804,1.04849185915,1.072654777211814
2219,0.9275781108948865,0.9180790055421711,0.5319900384881141,0.6274872744099953,1.3894242690099998,1.3235354136712598
3669,0.8994040093903906,0.9392720981638328,0.6166402535657687,0.5961525748662657,1.2277631639700002,1.2641007792254078
3146,0.24986093552528416,0.3487777528593464,0.6597781299524564,0.47663118926422954,1.02121526692,1.0344367770517775
6553,0.9506953223766137,0.8912872841446635,0.5021922873755943,0.6586456887246644,1.2940984608,1.330106663656666
5638,0.24834386852148765,0.35079614263283804,0.6806973058637085,0.4749652938454419,1.00779618491,1.0289904550609412
3309,0.24773704171996902,0.35019062570079057,0.6824088748019018,0.4749652938454419,1.0061414653,1.028639142097961
3307,0.24773704171996902,0.3528145324063296,0.6770839936608558,0.4729291994447015,1.01352150117,1.0315449411637458
7610,0.24743362831920973,0.3524108544516313,0.6954041204437401,0.47366959740860715,1.02901273597,1.026941357218889
3480,0.2491024020233859,0.35099798161018714,0.6546117274167988,0.4757056918093475,1.02657004268,1.038577237809375
5833,0.2503160556264231,0.35079614263283804,0.6627575277337561,0.47681628875520593,1.02300911645,1.0339911632059238
5547,0.24819216182110798,0.35261269342898044,0.6763866877971474,0.47366959740860715,1.02018225142,1.0313622571790595
3311,0.25107458912832137,0.3536218883157262,0.6852614896988907,0.4755205923183711,1.0121123583299998,1.0271898710124159
