,EXEC,MEM,INST,L3MISS,L3HIT,GT,Pred
7459,0.4195488721804511,0.4790961057522255,0.3341355445105115,0.25998521803399854,0.634136546184739,1.02989703999,1.0304462031610655
2626,0.4198830409356725,0.47459449803518206,0.33093427572291195,0.2618477457501848,0.6317269076305221,1.02158938397,1.0335413463800374
3807,0.8989139515455303,0.43167917113270154,0.24562836053910692,0.2601034737620104,0.803012048192771,1.13495673114,1.147463903256197
4254,0.15769423558897241,0.46389067524132327,0.5961740710700817,0.2627937915742794,0.7877510040160642,1.02094248015,1.03572483940765
725,0.2691450849348371,0.8905263784692357,0.7015242510623344,0.5791820645484109,0.5423360107098393,1.28264044956,1.257960361503396
1066,0.16835421888053467,0.4734190782423985,0.609200588846314,0.2711308203991131,0.7650602409638554,1.02237069309,1.0368443137372207
6766,0.4220551378446115,0.4929260450162533,0.33197302647044,0.29043606799704363,0.6144578313253012,1.06102365953,1.0323477276492983
1062,0.6446115288220551,0.4442336548769004,0.3185617006020941,0.24260162601626017,0.7849397590361447,1.11989647236,1.1059159616948213
7670,0.2653856864385965,0.8999047278797426,0.6628029732202886,0.5915989159896526,0.5799866131194779,1.21815803511,1.2102825851537207
7952,0.6516290726817042,0.4581636298679736,0.29753635171302845,0.25185513673318555,0.779718875502008,1.07541027434,1.0766291815840132
4849,0.49156223893066,0.475019649875125,0.4080385230548503,0.2667257945306726,0.8891566265060241,1.0450364813500002,1.08249052481985
1613,0.16715121136173766,0.47591997141853376,0.6009219781189495,0.3139985218033999,0.7471887550200803,1.02877849653,1.0552392842527303
4337,0.29669411624310776,0.9255091103970794,0.7074443465327048,0.6111075915949741,0.5540734366034137,1.29967893483,1.2888800462154397
734,0.6543024227234753,0.4596891747054161,0.3018061825834126,0.2608721359940872,0.7977911646586345,1.10136572993,1.0834433807608321
5823,0.28788638262322475,0.5075562700966444,0.4807445395817096,0.28106430155210643,0.6813253012048193,1.0424347255700002,1.0422592502466266
3169,0.6546365914786967,0.4786209360487598,0.2931646247083698,0.27222468588322246,0.7164658634538152,1.07740717475,1.0546352560904395
5615,0.264550264550543,0.875729427177519,0.6865394662636114,0.5751416605070215,0.5855087014728916,1.2086386913299998,1.1880670163395575
7625,0.8822055137844611,0.4483601286175235,0.2600431361819414,0.24854397634885442,0.7714859437751004,1.14252030372,1.1237023381299678
1611,0.2895572263993317,0.49552697391943384,0.47351655859670033,0.2741759053954176,0.6965863453815261,1.01983165833,1.0452735969170492
5192,0.501921470342523,0.43755627009661935,0.4016541928637366,0.24659275683665927,0.821285140562249,1.12701063718,1.127950449953371
3029,0.1726817042606516,0.4829724901752351,0.6063480327733937,0.27660014781966,0.782128514056225,1.0032829323,1.0252401141722036
890,0.29106098579782785,0.49895319757073914,0.4799529933908689,0.26107908351810794,0.6849397590361446,1.0348309747600002,1.0423909485339482
3164,0.8852687273767753,0.4606436822684747,0.28932112535202414,0.26383345651589063,0.7592034805893575,1.22526783743,1.1437214603562376
4764,0.44722918407101087,0.49127962367488076,0.3965911572409085,0.2853904902690318,0.6487617135210842,1.08684821089,1.0698659465059555
7665,0.15741019214703425,0.46269024651677837,0.6148286790119782,0.24925351071692536,0.8305220883534137,1.04301939765,1.0239680155352822
5808,0.47969924812030074,0.45413719185439594,0.41027803171563754,0.1998521803399852,0.8548192771084338,1.11080854408,1.0869038861650884
6021,0.27749930381537175,0.9103251161132226,0.7139381599467507,0.6080561714708057,0.5769745649267067,1.29185722986,1.2368566511035037
2596,0.6618212197159565,0.46486602358001605,0.2968940710728685,0.25002217294900225,0.7855421686746988,1.12968919604,1.0704259820967716
278,0.47335004177109435,0.470468024294559,0.4204907994580691,0.2593939393939394,0.8066265060240964,1.04259797975,1.08846032641502
4745,0.4137009189640768,0.4733190425153531,0.32832596096443917,0.2701552106430155,0.6299196787148594,1.05753503793,1.0357229826961616
301,0.42005012531328323,0.4805966416579066,0.32955761989369275,0.25998521803399854,0.6353413654618474,1.04066622822,1.026430588602444
6214,0.2702589807852966,0.8669763010597952,0.6881786889913948,0.5503572308455285,0.5667670682730924,1.22616720159,1.2068499281240415
2323,0.1438095238095238,0.4351804215792909,0.6034317927742904,0.2413008130081301,0.7997991967871486,1.05707996302,1.0577806811453148
5271,0.8912907268170426,0.3104546266524868,0.4440956764777296,0.15698447893569847,0.9908383534136546,1.5500907645200002,1.579601267621875
365,0.287719298245614,0.49347624151500297,0.4724710700602291,0.27219512195121953,0.6825301204819276,1.06277051159,1.0484394404649962
5197,0.24603174603174602,0.8619745147075248,0.6306264994212847,0.5483616654353289,0.5861780455150603,1.16984742223,1.1599379483318317
6552,0.5020885547201336,0.4591889960701891,0.40672215324151867,0.251529933481153,0.8192771084337349,1.09829738672,1.102549384646457
4956,0.4813700918964077,0.4418327974278106,0.4129106081502875,0.2442867701404287,0.8718875502008032,1.07743582155,1.121776177966002
2122,0.4519632414369257,0.4967399071098595,0.3927937659279237,0.29884207933037693,0.6357095046857429,1.06368595064,1.0713613881289465
7030,0.42155388471177946,0.480271525545009,0.3336529830961686,0.26749445676274947,0.6351405622489961,1.0041035551000002,1.0324063764762628
1615,0.026883597883625734,0.9026140288197222,0.8503160839170578,0.031953683173244644,0.6331994645251005,1.15707673826,1.2513318709814372
904,0.28788638262322475,0.4913004644517654,0.4719374819145574,0.2641241685144124,0.6859437751004016,1.0277828629899999,1.0466200344333154
5208,0.29289891395154555,0.5069810646661332,0.47550876555074495,0.29516629711751663,0.65,1.0513597350200001,1.0551978279867633
6330,0.42425508214954055,0.43623913302302114,0.6511261133183156,0.385070214338507,0.9949799196787149,1.2092083604600001,1.2398001302946358
5522,0.2945697577276525,0.5192854590927186,0.47520590492648046,0.2913821138211382,0.6652610441767068,1.04606598823,1.0405199186753247
4387,0.15309941520467835,0.4562129331905881,0.6070798954201237,0.24543976348854402,0.8160642570281125,1.06663777383,1.0319770245321929
4082,0.8777499303842942,0.4043944265810662,0.29125641197875124,0.22828282828233556,0.8324966532801205,1.18694335917,1.2236530080880685
7255,0.15667502088554722,0.4599392640230296,0.6117862172990666,0.2624685883222469,0.8018072289156626,1.05730203543,1.0378612001313434
4458,0.4216493614987469,0.43971061093281155,0.6916487588001047,0.5158906134515892,0.9909638554216867,1.32391662187,1.3112654946207547
1919,0.2852130325814536,0.48349767774222346,0.47783465280970633,0.2635328898743533,0.6803212851405622,1.07839663445,1.0557966161789045
4011,0.20854915065413532,0.4996576158149338,0.6497124849899324,0.3142399605809313,0.7752677376174699,1.07685718219,1.0388256715519495
6020,0.14623224728487885,0.4542622365132027,0.5772075844566283,0.25821138211382116,0.7819277108433735,1.06886353055,1.0424187656300117
6508,0.28738512949039263,0.4946766702395479,0.4736854957441853,0.2668440502586844,0.6710843373493975,1.04203599251,1.0480398596662048
283,0.429287504475355,0.3295641300463843,0.6213817306933925,0.3314116777531412,0.997991967871486,1.43773004979,1.4522956764555652
7526,0.14502923976608187,0.45103608431598824,0.5761122696681366,0.26483370288248337,0.7877510040160642,1.06415987616,1.0480082065704874
3636,0.2858813700918964,0.4901250446589818,0.478990492661654,0.2676718403547672,0.6748995983935743,1.0463239885299997,1.052867816768173
1505,0.29752953813116123,0.9280100035732148,0.693886161664456,0.6819554429312639,0.5639701663795181,1.34966889005,1.272586181992673
5422,0.883876357560568,0.4588388710255301,0.26107158333161506,0.20688839615668883,0.7678714859437752,1.1057871698200001,1.098844481166697
4314,0.271372876635756,0.9126176015242631,0.6978388532737024,0.6390243902439026,0.533132530120482,1.3135472403100001,1.2891428272804617
7915,0.264550264550543,0.9055317375247965,0.6501461853659823,0.6063069721611234,0.5883534136546185,1.22468895464,1.201296722871599
6211,0.15550543024227234,0.45746337977865575,0.6074627042973754,0.1970436067997044,0.8080321285140561,1.05791652309,1.0154887417608975
7674,0.17390142021720967,0.4835727045375075,0.6079977600062826,0.27157427937915746,0.7668674698795181,1.01656771956,1.0269892541812995
1090,0.33208020050125314,0.5144337263310163,0.5346356132548902,0.29588568613008126,0.6790495314588353,1.05724756616,1.0732065276501992
2635,0.653968253968254,0.4461843515542859,0.30192554791635684,0.2571470805617147,0.7877510040160642,1.11893342346,1.09907645236795
6261,0.4208855472013367,0.49162558056466293,0.3250629597980553,0.28999260901699925,0.6182730923694779,1.05726997371,1.0284285072620993
2684,0.6517961570593149,0.4517363344053061,0.29216383848918864,0.2516481892091648,0.7843373493975904,1.1286095542299999,1.0810051523118038
4118,0.429287504475355,0.3139514112191189,0.6172816764208116,0.33662760004286774,0.99784853700502,1.52513333492,1.49544570097679
2634,0.2663603453074352,0.8592652137675453,0.6784210359614308,0.5255235279630451,0.5948795180722892,1.1428174251999998,1.1658593918466285
3429,0.2093567251461988,0.5018458973440522,0.645384612849587,0.3142892338019217,0.789156626506024,1.06564194751,1.0323134684035011
3161,0.48078529657477026,0.48679885673472195,0.47206790303045276,0.28573540280857357,0.8460508701475904,1.13560686823,1.100613428407184
3172,0.422890559732665,0.49042515184011803,0.32545956406622745,0.2797930524759793,0.6134538152610441,1.02905138353,1.0263735986607736
540,0.5064327485380117,0.4545623436943389,0.39988014659900634,0.23872875092387288,0.8110441767068273,1.07241464334,1.1018263204045313
2680,0.41754385964912283,0.47439442658109127,0.32789628924395015,0.2595417590539542,0.6423694779116467,1.03955748581,1.0298006477629917
2575,0.46532999164578115,0.44956055734206846,0.39042026327388907,0.2609608277900961,0.8120481927710843,1.08239261583,1.0991197179128163
7576,0.4178780284043441,0.4738692390141028,0.33201601439161554,0.2686178861788618,0.6277108433734939,1.04580000154,1.0376152908647414
34,0.168922305764411,0.48494819578438186,0.591962800244369,0.2903178122690318,0.7696787148594377,1.0302901836299998,1.029166427999506
6326,0.4172096908939014,0.47344408717415987,0.3271988024552015,0.27074648928307465,0.6234939759036144,1.03157116183,1.0362750797504927
6531,0.2559175717067669,0.8807312135297894,0.6520380546530303,0.6054446908100517,0.5756358768403615,1.15446599413,1.193699178656492
2642,0.28788638262322475,0.5065809217579516,0.4746500481067752,0.29832963784183303,0.6502008032128513,1.07031578529,1.0550790008582014
2546,0.2663603453074352,0.930749077052494,0.6414145549167745,0.6567381128351811,0.5684404283805221,1.22276223311,1.246472304825073
3644,0.15114452798663325,0.4540121471955892,0.5862253851305455,0.27000739098300075,0.7885542168674698,1.05611639701,1.0486071637092844
1876,0.287719298245614,0.49437656305841166,0.4729963412953821,0.2295048041389505,0.6702811244979919,1.03587711064,1.0353836573051667
1091,0.2072403230300752,0.5020126235553777,0.6337361905306623,0.2888642522793792,0.7990294511375502,1.0478416727700002,1.0187404231652346
2600,0.13124477861319964,0.43075384065753153,0.5724747223917037,0.2556688839615669,0.751004016064257,1.08582683754,1.0719064436914882
4007,0.28153717627401836,0.8946945337623774,0.6746341814156827,0.5720867208677014,0.5764725568945783,1.21292701859,1.2201097712959896
6666,0.2918964076858813,0.5021293319044309,0.47820227412471394,0.2689430894308943,0.6720883534136546,1.0263888581799998,1.0449509569836901
5816,0.6672236145923142,0.43967786114145757,0.33278320509325904,0.2214584873126386,0.8468875502008032,1.14203442441,1.129717027515039
3156,0.2716513505989975,0.8894843396450123,0.6887222029003229,0.5734910076378419,0.5704484605090362,1.2058483293,1.2212589128836462
6271,0.16319131161236425,0.476295105394954,0.6067841916230364,0.28523281596452327,0.7899598393574297,1.04990125767,1.0311190645821937
7664,0.26928432191562235,0.931165892581433,0.719265345819947,0.6248337028824834,0.5578982597058232,1.23278022298,1.2783357489300409
2687,0.27179058757978275,0.8999047278797426,0.6795927683498413,0.5663956639571323,0.5783132530120483,1.23179232562,1.2199527113009416
528,0.17560568086883876,0.480696677384952,0.6085002102645043,0.2635624538063563,0.7556224899598394,1.00714964501,1.0306673011206617
2994,0.8717627401837929,0.46212337739727116,0.2978564707974095,0.2592510470554324,0.7384538152610443,1.1234977261299999,1.141881594896004
898,0.2681704260651629,0.9261641062279121,0.7297923337904402,0.6590785907864006,0.5642570281124498,1.25015497451,1.264110219188079
4336,0.9710735171261486,0.34959360485900304,0.4079302496130712,0.19362527716186254,0.9878263052208835,1.56894615417,1.523144025815233
6260,0.6606794764686716,0.46725020840834847,0.3583184715216332,0.2513426952446416,0.8127510040160643,1.17523728081,1.1160286748305497
3483,0.2887218045112782,0.5018292247232946,0.483938312337391,0.2773688100517369,0.6622489959839357,1.0292847532,1.0514518235988861
2593,0.9507101086048453,0.3105015183995393,0.41691755168897515,0.1728381374722838,0.9899598393574297,1.55822926264,1.5983563535389484
471,0.1241436925647452,0.4187745623438438,0.5648489860721655,0.2313377679231338,0.7648594377510041,1.10756313567,1.0727143090362006
2978,0.8648705096073517,0.3019046981065745,0.4583480874401805,0.16701773835920178,0.992093373493976,1.58792155141,1.6000583732640692
2547,0.3316624895572264,0.520310825294934,0.5310672953976778,0.25922641044641537,0.6919344042841367,1.0668449149700001,1.0521337438821663
4311,0.22305764411027568,0.8930689531978897,0.5808175953961526,0.5855728011825573,0.563855421686747,1.1470294078299998,1.1926251548746825
4253,0.2659426343634085,0.8634333690606872,0.6718035241317394,0.48763242177827054,0.5774765729588354,1.1964059843200001,1.1908407662836138
2312,0.20148983570008352,0.4972609265219711,0.6466254471153055,0.26568120226607544,0.8110776439086345,1.0796752694399998,1.0110903046238795
468,0.29139515455304926,0.495602000714718,0.4722176058917832,0.2746193643754619,0.6710843373493975,1.0445932972,1.050729683267709
3136,0.2683096630467836,0.8894843396450123,0.673110371338005,0.5924611973392462,0.5741298527439759,1.2096158656799998,1.2116048760895501
6023,0.2920634920634921,0.5136084315828916,0.48025148005228524,0.29558019216555803,0.6676706827309238,1.0431129158299999,1.0468418950767528
1207,0.26998050682289054,0.8557222817671867,0.6777582605482079,0.5470805617147081,0.57613788487249,1.18069292237,1.1852062705478659
4277,0.25842383737092733,0.8707276408252486,0.6648939556609232,0.5759300320280858,0.5773092369477911,1.2381182265000001,1.187567267427391
4739,0.2908939014202172,0.4974526616650581,0.4745060597715872,0.2798226164079823,0.6803212851405622,1.03877199332,1.0496855330980652
2112,0.44611528822055135,0.4956978682856362,0.40800719154342197,0.2885439763488544,0.6579651941094378,1.09828099369,1.0718747841629406
5301,0.8905597326649957,0.43633083244031307,0.2548694526734509,0.24446415373244643,0.789156626506024,1.0916059979200001,1.1389779279209828
3140,0.942251461988304,0.3021078956771355,0.4204942874451907,0.13665927568366593,0.9948544176706827,1.60576491071,1.602293957463612
7568,0.2893901420217209,0.4935762772420484,0.4748542840223711,0.2587730968218773,0.673293172690763,1.0217202455399998,1.046523333389967
2974,0.9045232127903091,0.33522686673859775,0.43806224278357503,0.1505226480842572,0.9906769936887551,1.46355844921,1.5250984316021863
1858,0.6238930659983292,0.44936048588797767,0.3235067528724079,0.2500517368810052,0.8050200803212851,1.1068987596100002,1.1011494188153164
4316,0.16591478696741854,0.4735191139694439,0.610603876282534,0.27367331855136734,0.7748995983935744,1.02656131157,1.0345788642361238
3641,0.4726817042606516,0.44675955698479697,0.4236343554528827,0.24212860310421289,0.8811244979919679,1.13370425991,1.1158351059480274
1200,0.1649624060150376,0.4694676670241049,0.6087043947610841,0.25705838876570586,0.8040160642570281,1.02182776271,1.0263522666645257
4747,0.48103592314118626,0.4548624508754751,0.40928078853786304,0.24437546193643755,0.8443775100401606,1.07998011044,1.1002602581477248
1098,0.15555555555555556,0.4753947838515453,0.5621677069448721,0.2884848484848485,0.7676706827309236,1.0124763079799999,1.033804082954771
7923,0.1658312447786132,0.4920507324046059,0.6079671841981863,0.294249815225425,0.7586345381526105,1.0202182339799999,1.0252379738382646
5832,0.15039264828738513,0.4514112182924085,0.5942597490944896,0.25806356245380635,0.8012048192771084,1.05754018068,1.044780626100643
4374,0.1332330827067669,0.4260021436228746,0.5752232689043886,0.24957871396895787,0.8112449799196787,1.08912559329,1.0691819922486354
4386,0.16462823725981618,0.4720435869955241,0.6022983096994503,0.26734663710273465,0.7674698795180722,1.03165603918,1.0347111303380048
