Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
hash-6-itr-25-probe-12,11033.3333333,1.05,0.884,0.652333333333,14966.6666667,1.77,44.2333333333,1.35666666667,0.678333333333,49.2666666667,0.00329,0.942666666667,2.86333333333,0.000190333333333,2.71,67.7666666667,0.995,2116.66666667,0.0502033333333,1.03127413123
hash-6-itr-25-probe-12,15450.0,1.05,1.215,0.91175,20625.0,2.4325,60.8,1.335,0.84525,5.99,0.00029125,0.581,2.31,0.000112375,2.67,66.7,0.82375,2112.5,0.0396,1.19280686031
hash-6-itr-25-probe-12,13233.3333333,1.05,1.12666666667,0.785333333333,18933.3333333,2.25,56.2333333333,1.43,0.840666666667,6.19333333333,0.000327666666667,0.541,2.87,0.000151666666667,2.86333333333,71.5333333333,0.995,2103.33333333,0.0501,1.05961151004
hash-6-itr-25-probe-12,8153.33333333,1.04666666667,0.773333333333,0.481333333333,13100.0,1.54666666667,38.6666666667,1.60666666667,0.845666666667,11.7333333333,0.000896333333333,0.758,2.87,0.000219333333333,3.21333333333,80.3333333333,1.00966666667,2116.66666667,0.05107,1.0339112073
hash-6-itr-25-probe-12,13133.3333333,1.05,1.00033333333,0.781,16800.0,1.99666666667,49.9333333333,1.28,0.836333333333,12.7333333333,0.000758333333333,0.632,2.86333333333,0.000171,2.55666666667,63.9333333333,1.00366666667,2106.66666667,0.0513333333333,1.07011480617
hash-4-itr-12-probe-20,11050.0,1.05,0.883,0.65325,14925.0,1.765,44.125,1.355,0.7245,33.65,0.0022575,0.9405,2.0075,0.000134725,2.7025,67.575,0.64525,2110.0,0.04085,1.18472485914
hash-4-itr-12-probe-20,13266.6666667,1.05,1.00833333333,0.782666666667,17033.3333333,2.01666666667,50.4333333333,1.28666666667,0.894666666667,8.95666666667,0.000525666666667,0.511666666667,2.24333333333,0.000132433333333,2.57666666667,64.4333333333,0.798,2116.66666667,0.0500133333333,1.13656117871
hash-4-itr-12-probe-20,13333.3333333,1.05,1.15333333333,0.784666666667,19600.0,2.30666666667,57.7,1.47,0.933666666667,3.54333333333,0.000180666666667,0.334666666667,2.34,0.0001194,2.94,73.5,0.813,2123.33333333,0.0495166666667,1.06297127031
hash-4-itr-12-probe-20,9603.33333333,1.04,0.861,0.567666666667,14566.6666667,1.72,43.0333333333,1.52,0.855666666667,5.82333333333,0.000400333333333,0.347666666667,2.34,0.000160666666667,3.04,75.9666666667,0.825,2110.0,0.0508666666667,1.0036607002
hash-4-itr-12-probe-20,11000.0,1.04666666667,0.998333333333,0.655,16800.0,2.0,49.9666666667,1.52666666667,0.916666666667,6.30333333333,0.000375666666667,0.631333333333,2.35,0.000140066666667,3.05333333333,76.3,0.813333333333,2100.0,0.0497833333333,1.04266846077
hash-4-itr-12-probe-20,10966.6666667,1.04,0.846,0.647333333333,14333.3333333,1.69333333333,42.3,1.30666666667,0.137,159.666666667,0.0111,0.984666666667,2.48666666667,0.000173666666667,2.61333333333,65.3,0.731666666667,2123.33333333,0.0490333333333,1.13496954115
hash-4-itr-12-probe-20,12433.3333333,1.05,1.12333333333,0.738333333333,18833.3333333,2.24333333333,56.0333333333,1.52333333333,0.774666666667,20.8666666667,0.00109533333333,0.881666666667,2.23333333333,0.00012,3.04,76.0333333333,0.786,2100.0,0.0489733333333,1.06833584995
hash-4-itr-12-probe-20,13100.0,1.04,0.923666666667,0.772333333333,15666.6666667,1.85,46.2,1.19333333333,0.760666666667,12.7,0.000814666666667,0.715,2.25666666667,0.000144666666667,2.39333333333,59.8,0.794666666667,2123.33333333,0.0500333333333,1.12114671497
hash-4-itr-12-probe-20,8450.0,1.05,0.807333333333,0.498666666667,13666.6666667,1.61333333333,40.3666666667,1.62,0.851333333333,9.66333333333,0.000704666666667,0.758666666667,2.35333333333,0.000171666666667,3.24,81.0,0.816333333333,2116.66666667,0.0494066666667,1.0153546367
hash-4-itr-12-probe-20,15300.0,1.05,1.24,0.9115,20775.0,2.47,61.85,1.355,0.92625,3.4675,0.000171125,0.38975,1.60325,7.845e-05,2.7125,67.85,0.6035,2100.0,0.03792,1.37400372092
hash-5-itr-17-probe-14,13333.3333333,1.05,1.17,0.784666666667,19866.6666667,2.34333333333,58.5333333333,1.49333333333,0.792333333333,7.48333333333,0.000377333333333,0.658333333333,2.58,0.0001299,2.98333333333,74.6,0.923,2123.33333333,0.04978,1.10875996255
hash-5-itr-17-probe-14,9480.0,1.05,0.852,0.564666666667,14300.0,1.70333333333,42.6,1.51,0.879,6.92666666667,0.000483333333333,0.427333333333,2.63333333333,0.000183333333333,3.02,75.5,0.924666666667,2100.0,0.0502333333333,1.03352381936
hash-5-itr-17-probe-14,15466.6666667,1.05,1.19666666667,0.915,20233.3333333,2.39333333333,59.8,1.31,0.774666666667,9.10666666667,0.000450333333333,0.451666666667,2.63,0.000129933333333,2.61666666667,65.3666666667,0.935666666667,2116.66666667,0.0514166666667,1.05385938736
hash-5-itr-17-probe-14,8770.0,1.05,0.830666666667,0.516333333333,14100.0,1.66,41.5,1.60666666667,0.908666666667,4.8,0.000340666666667,0.456333333333,2.63,0.000186666666667,3.21666666667,80.4333333333,0.919,2110.0,0.0495866666667,1.00777177367
hash-5-itr-17-probe-14,11000.0,1.045,0.96825,0.651,16350.0,1.9375,48.4,1.4875,0.7295,22.1,0.0013525,0.91075,1.9675,0.0001205,2.975,74.375,0.74775,2107.5,0.038875,1.19010837046
hash-5-itr-17-probe-14,12566.6666667,1.05,1.11,0.737666666667,18900.0,2.21333333333,55.4333333333,1.50333333333,0.721,19.1666666667,0.00101266666667,0.861,2.64666666667,0.000139666666667,3.00666666667,75.1333333333,0.932666666667,2150.0,0.0507266666667,1.1270431953
hash-5-itr-17-probe-14,13175.0,1.05,0.9865,0.78025,16675.0,1.9725,49.35,1.265,0.8625,10.9825,0.00065925,0.74825,2.1175,0.00012705,2.5275,63.225,0.7735,2112.5,0.04053,1.21687693249
hash-5-itr-17-probe-14,11100.0,1.05,0.791666666667,0.652,13400.0,1.58666666667,39.5666666667,1.21666666667,0.242333333333,134.333333333,0.00999,0.981333333333,2.51666666667,0.000187,2.42666666667,60.6666666667,0.917666666667,2123.33333333,0.0497,1.11378105731
hash-5-itr-17-probe-14,13100.0,1.05,1.02666666667,0.779666666667,17233.3333333,2.05,51.3,1.31666666667,0.9,8.73333333333,0.000507333333333,0.375666666667,2.63333333333,0.000153333333333,2.63333333333,65.8,0.924,2100.0,0.0502233333333,1.03913472881
hash-5-itr-17-probe-14,10966.6666667,1.05,0.898666666667,0.65,15166.6666667,1.8,44.9666666667,1.38333333333,0.731,43.0,0.00283666666667,0.938333333333,2.65333333333,0.000174666666667,2.76333333333,69.1333333333,0.918333333333,2110.0,0.0496,1.09428610947
hash-8-itr-25-probe-10,15425.0,1.05,1.2325,0.91175,20875.0,2.465,61.65,1.355,0.75475,10.49,0.00050375,0.62275,2.5115,0.000121725,2.705,67.65,0.886,2117.5,0.03996,1.30858976369
