num,app,config,exec,ind_exec,slowdown_p,slowdown_gt
4,swaptions,num-800000,23.353564500808716,17.577978134200002,1.4438133905459312,1.3285694362863973
4,facedetect,eyes-0-pyramid-25-selectivity-0,6.942656755447388,5.65380501745,0.873547065901352,1.227961829956897
4,ferret,hash-8-itr-4-probe-20,2.1243348121643066,2.39939308166,0.9338365478899009,0.8853633981034085
4,nn,batch-4-learning-56-regular-67,3.8664462566375732,2.8383610248599997,0.8993796162274916,1.3622108754922335
4,bodytrack,layer-5-particle-4000,13.194700479507446,8.77696895598,0.808619038453805,1.503332248944269
4,swaptions,num-800000,27.23268961906433,17.577978134200002,1.432426777306644,1.5492503979214745
4,nn,batch-2-learning-89-regular-45,3.7996127605438232,2.6937341690100003,1.3035223324698915,1.410537388676424
4,svm,batch-5-learning-1-regular-78,4.301476001739502,3.397711753845215,1.251660907838938,1.2659920303337946
4,bodytrack,layer-5-particle-4000,10.33060598373413,8.77696895598,0.7642470180689906,1.1770129341400477
4,swaptions,num-800000,20.83514142036438,17.577978134200002,1.5404368480650743,1.1852979484498953
4,facedetect,eyes-0-pyramid-25-selectivity-0,6.533883571624756,5.65380501745,0.6652048556615491,1.1556612850033678
4,svm,batch-3-learning-56-regular-67,3.1279942989349365,2.7718756198883057,0.9168502978477806,1.128475706662834
4,bodytrack,layer-5-particle-4000,11.597683668136597,8.77696895598,0.7562242467201588,1.3213768587200898
4,swaptions,num-800000,23.23950719833374,17.577978134200002,1.4438133905459312,1.3220807888660742
4,facedetect,eyes-0-pyramid-25-selectivity-0,7.239277124404907,5.65380501745,0.6764202299787907,1.2804256782930221
4,nn,batch-4-learning-56-regular-67,3.7311925888061523,2.8383610248599997,0.9712379276065215,1.3145588443916119
4,swaptions,num-800000,26.28676414489746,17.577978134200002,1.432426777306644,1.4954372991142537
4,facedetect,eyes-0-pyramid-25-selectivity-0,7.580381631851196,5.65380501745,1.0193890505911232,1.3407575267372995
4,nn,batch-2-learning-89-regular-45,3.387063503265381,2.6937341690100003,1.287204036096577,1.2573859522709299
4,svm,batch-5-learning-1-regular-78,4.392523288726807,3.397711753845215,1.3418614355911922,1.2927886786616776
4,bodytrack,layer-5-particle-2266,7.127232074737549,5.321421861659999,1.202478439326589,1.3393473135607095
4,ferret,hash-8-itr-25-probe-16,2.2205872535705566,2.00222611428,1.0097425566543752,1.1090591805456893
4,nn,batch-1-learning-100-regular-45,3.5343968868255615,2.62096381187,1.4661079005304014,1.3485103727181367
4,svm,batch-5-learning-1-regular-78,4.494427919387817,3.397711753845215,1.5640138960704404,1.3227808139702966
4,bodytrack,layer-5-particle-4000,10.413695335388184,8.77696895598,0.9246154886046732,1.1864796819513683
4,facedetect,eyes-0-pyramid-25-selectivity-0,6.604751825332642,5.65380501745,0.7616807356214941,1.168195897266995
4,ferret,hash-8-itr-4-probe-20,2.1328113079071045,2.39939308166,0.939951167894329,0.8888961647049248
4,svm,batch-3-learning-56-regular-67,3.055204153060913,2.7718756198883057,0.8050919577957638,1.1022154569778366
4,bodytrack,layer-5-particle-4000,11.813548803329468,8.77696895598,0.8938291333833649,1.3459713555532813
4,facedetect,eyes-0-pyramid-25-selectivity-0,7.09934401512146,5.65380501745,0.7562508367619116,1.2556754244636885
4,ferret,hash-8-itr-4-probe-20,2.135734796524048,2.39939308166,0.9370409272006021,0.8901145930813711
4,nn,batch-4-learning-56-regular-67,3.8702518939971924,2.8383610248599997,0.8931581748819735,1.3635516624204245
4,facedetect,eyes-0-pyramid-25-selectivity-0,7.1993567943573,5.65380501745,1.183761951272253,1.273364888272072
4,ferret,hash-8-itr-25-probe-16,2.2246763706207275,2.00222611428,1.03033282388793,1.1111014658904899
4,nn,batch-1-learning-100-regular-45,3.7099456787109375,2.62096381187,1.6084668750631845,1.4154890891316707
4,svm,batch-5-learning-1-regular-78,4.427079677581787,3.397711753845215,1.6265953005677403,1.3029591673194847
4,bodytrack,layer-5-particle-4000,12.902864456176758,8.77696895598,0.8800593395477176,1.4700820432303874
4,facedetect,eyes-0-pyramid-25-selectivity-0,7.865694761276245,5.65380501745,0.8884933052367426,1.3912214406049432
4,nn,batch-2-learning-89-regular-45,3.6575686931610107,2.6937341690100003,1.2661799818161832,1.3578061024875512
4,svm,batch-5-learning-1-regular-78,4.623818397521973,3.397711753845215,1.2236849466245008,1.360862466419985
5,bodytrack,layer-5-particle-4000,11.904881477355957,8.77696895598,-0.2022795632717312,1.3563773025817554
5,swaptions,num-800000,27.94697880744934,17.577978134200002,1.6065615518011103,1.5898858557046012
5,ferret,hash-8-itr-25-probe-16,3.4276411533355713,2.00222611428,0.9747050932207861,1.7119151173233749
5,nn,batch-2-learning-89-regular-45,3.672874927520752,2.6937341690100003,1.4072307376972306,1.3634882646458781
5,svm,batch-1-learning-34-regular-100,3.708353281021118,2.5295474529266357,3.978472547174362,1.466014514466067
5,bodytrack,layer-5-particle-4000,12.057488203048706,8.77696895598,0.7287780903198389,1.3737644810551137
5,swaptions,num-800000,26.36307454109192,17.577978134200002,1.6065615518011103,1.49977854903571
5,facedetect,eyes-0-pyramid-25-selectivity-0,6.986790418624878,5.65380501745,0.6051479943288843,1.2357678407834598
5,ferret,hash-8-itr-4-probe-20,3.2788102626800537,2.39939308166,0.9139791924158048,1.3665165110885609
5,svm,batch-1-learning-34-regular-100,2.9622559547424316,2.5295474529266357,1.5571294137270466,1.1710616265827158
5,bodytrack,layer-5-particle-4000,12.240884065628052,8.77696895598,0.9451521836784462,1.3946596059551957
5,swaptions,num-600000,19.76958703994751,13.1856048107,1.2093444705271161,1.4993310753485247
5,facedetect,eyes-0-pyramid-25-selectivity-0,7.449191570281982,5.65380501745,1.0124441932104298,1.3175536735509397
5,ferret,hash-8-itr-25-probe-16,2.097942590713501,2.00222611428,1.0613401913912208,1.0478050284884635
5,nn,batch-1-learning-34-regular-67,3.7804298400878906,2.59678077698,1.216254136797952,1.455814011564137
5,swaptions,num-800000,23.898648262023926,17.577978134200002,1.6065615518011103,1.3595789048984153
5,facedetect,eyes-0-pyramid-20-selectivity-0,5.739195108413696,4.541739940645,1.36481473623649,1.2636555997080359
5,ferret,hash-8-itr-4-probe-20,2.281381130218506,2.39939308166,0.9516463589523808,0.9508159157648948
5,nn,batch-1-learning-34-regular-67,3.3890085220336914,2.59678077698,1.227235034485249,1.305080718432857
5,svm,batch-1-learning-34-regular-100,3.3131866455078125,2.5295474529266357,4.0692915486336325,1.309794224921348
5,bodytrack,layer-5-particle-4000,15.505186796188354,8.77696895598,0.6208791311987193,1.7665764655148095
5,swaptions,num-800000,30.497015714645386,17.577978134200002,1.432426777306644,1.73495583404498
5,facedetect,eyes-0-pyramid-25-selectivity-0,7.835945129394531,5.65380501745,0.7889931460832234,1.3859595626678913
5,nn,batch-2-learning-89-regular-45,3.6938135623931885,2.6937341690100003,1.3937839443039821,1.3712613534359022
5,svm,batch-5-learning-1-regular-78,5.053828716278076,3.397711753845215,1.2882968765607248,1.4874212653732684
5,bodytrack,layer-5-particle-4000,12.193147897720337,8.77696895598,0.2658130272703753,1.3892208071913934
5,facedetect,eyes-0-pyramid-25-selectivity-0,8.819567918777466,5.65380501745,0.4874691848920688,1.5599349272846519
5,ferret,hash-8-itr-25-probe-16,2.204954147338867,2.00222611428,0.9856980417858314,1.1012513180269692
5,nn,batch-2-learning-89-regular-45,3.5662434101104736,2.6937341690100003,1.3683536735499084,1.3239032459617712
5,svm,batch-1-learning-34-regular-100,3.4845023155212402,2.5295474529266357,3.7601610561501904,1.377520042760906
6,bodytrack,layer-5-particle-4000,17.2215416431427,8.77696895598,0.8593095934990042,1.9621285810073616
6,swaptions,num-900000,39.63556385040283,19.7791018486,1.0973890855196151,2.0039112065752525
6,facedetect,eyes-0-pyramid-25-selectivity-0,7.727241516113281,5.65380501745,0.8978690973682212,1.3667329333544032
6,ferret,hash-8-itr-25-probe-16,2.1827011108398438,2.00222611428,0.9567757840912449,1.0901371704587635
6,nn,batch-2-learning-89-regular-45,4.327085494995117,2.6937341690100003,1.3566547636985973,1.6063520835782417
6,svm,batch-5-learning-1-regular-78,5.405166864395142,3.397711753845215,1.344030271542909,1.5908256073453186
